target_id	gene_id	gene_symbol	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6	protein
lcl|NC_010612.1_cds_WP_041324681.1_2915	MMAR_RS14575	MMAR_RS14575	1.00	2.00	0.00	1.00	1.00	0.00	1.00	1.00	0.00	MMP endo-(1,4)-3-O-methyl-alpha-D-mannosidase
lcl|NC_010612.1_cds_WP_012394621.1_2916	MMAR_RS14580	MMAR_RS14580	0.00	1.00	0.00	7.00	2.00	1.00	1.00	1.00	1.00	class I SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_012394622.1_2917	MMAR_RS14585	MMAR_RS14585	6.00	0.00	1.00	10.00	14.00	5.00	0.00	0.00	0.00	MMP alpha-(1->4)-mannosyltransferase
lcl|NC_010612.1_cds_WP_012394623.1_2918	MMAR_RS14590	MMAR_RS14590	1.00	0.00	1.00	2.00	2.00	1.00	0.00	0.00	0.00	NAD(P)/FAD-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012394624.1_2919	MMAR_RS14595	MMAR_RS14595	1.00	1.00	0.00	2.00	1.00	1.00	0.00	0.00	0.00	VOC family protein
lcl|NC_010612.1_cds_WP_012394625.1_2920	MMAR_RS14600	MMAR_RS14600	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	PPE family protein, SVP subgroup
lcl|NC_010612.1_cds_WP_012394626.1_2921	MMAR_RS14605	MMAR_RS14605	37.00	15.00	37.00	12.00	19.00	7.00	21.00	21.00	28.00	DUF732 domain-containing protein
lcl|NC_010612.1_cds_WP_012394627.1_2922	MMAR_RS30875	MMAR_RS30875	12.00	7.00	6.00	7.00	7.00	9.00	5.00	5.00	3.00	cytochrome P450
lcl|NC_010612.1_cds_WP_012394628.1_2923	MMAR_RS14615	MMAR_RS14615	3.00	1.00	3.00	5.00	2.00	0.00	3.00	3.00	4.00	NAD(P)/FAD-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012394629.1_2924	MMAR_RS14620	MMAR_RS14620	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	ferredoxin
lcl|NC_010612.1_cds_WP_012394630.1_2925	MMAR_RS14625	MMAR_RS14625	4.00	6.00	7.00	3.00	12.00	4.00	6.00	6.00	12.00	PecA family PE domain-processing aspartic protease
lcl|NC_010612.1_cds_WP_012394631.1_2926	MMAR_RS14630	MMAR_RS14630	1.00	1.00	1.00	3.00	3.00	2.00	2.00	2.00	1.00	cutinase family protein
lcl|NC_010612.1_cds_WP_041324684.1_2927	MMAR_RS14635	MMAR_RS14635	46.00	6.00	17.00	101.00	179.00	30.00	17.00	17.00	3.00	YcaO-like family protein
lcl|NC_010612.1_cds_WP_408581745.1_2928	MMAR_RS14640	car	26.00	8.00	15.00	63.00	117.00	19.00	8.00	8.00	8.00	carboxylic acid reductase
lcl|NC_010612.1_cds_WP_011740216.1_2929	MMAR_RS14645	MMAR_RS14645	0.00	1.00	1.00	2.00	2.00	1.00	0.00	0.00	0.00	thioredoxin family protein
lcl|NC_010612.1_cds_WP_012394634.1_2930	MMAR_RS14650	MMAR_RS14650	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	nitroreductase family protein
lcl|NC_010612.1_cds_WP_012394635.1_2931	MMAR_RS14655	MMAR_RS14655	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	MarR family winged helix-turn-helix transcriptional regulator
lcl|NC_010612.1_cds_WP_012394636.1_2932	MMAR_RS14660	MMAR_RS14660	1.00	0.00	0.00	0.00	1.00	1.00	2.00	2.00	0.00	DUF3179 domain-containing protein
lcl|NC_010612.1_cds_WP_012394637.1_2933	MMAR_RS14665	MMAR_RS14665	4.00	4.00	1.00	3.00	4.00	0.00	6.00	6.00	3.00	serine/threonine-protein kinase
lcl|NC_010612.1_cds_WP_012394638.1_2934	MMAR_RS29775	MMAR_RS29775	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394639.1_2935	MMAR_RS14675	MMAR_RS14675	1.00	2.00	1.00	2.00	5.00	3.00	3.00	3.00	4.00	cyclic nucleotide-binding domain-containing protein
lcl|NC_010612.1_cds_WP_012394640.1_2936	MMAR_RS14680	MMAR_RS14680	1.00	1.00	2.00	6.00	3.00	0.00	2.00	2.00	0.00	PPE family protein
lcl|NC_010612.1_cds_WP_012394641.1_2937	MMAR_RS14685	MMAR_RS14685	3.00	2.00	5.00	1.00	0.00	1.00	3.00	3.00	2.00	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase
lcl|NC_010612.1_cds_WP_011740221.1_2938	MMAR_RS14690	MMAR_RS14690	1.00	4.00	5.00	3.00	1.00	0.00	0.00	0.00	2.00	DIP1984 family protein
lcl|NC_010612.1_cds_WP_012394642.1_2939	MMAR_RS14695	hrpA	1.00	1.00	0.00	1.00	0.00	1.00	1.00	1.00	1.00	ATP-dependent RNA helicase HrpA
lcl|NC_010612.1_cds_WP_012394643.1_2940	MMAR_RS14700	MMAR_RS14700	3.00	2.00	1.00	0.00	1.00	2.00	0.00	0.00	0.00	PE family protein
lcl|NC_010612.1_cds_WP_373122364.1_2941	MMAR_RS14705	MMAR_RS14705	2.00	4.00	2.00	3.00	3.00	1.00	3.00	3.00	2.00	FKBP-type peptidyl-prolyl cis-trans isomerase
lcl|NC_010612.1_cds_WP_237708336.1_2942	MMAR_RS28455	MMAR_RS28455	3.00	7.00	10.00	7.00	11.00	10.00	3.00	3.00	4.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394645.1_2943	MMAR_RS14710	MMAR_RS14710	2.00	2.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	NAD(P)-dependent alcohol dehydrogenase
lcl|NC_010612.1_cds_WP_012394646.1_2944	MMAR_RS14715	MMAR_RS14715	2.00	2.00	7.00	4.00	4.00	4.00	5.00	5.00	4.00	cellulose-binding domain-containing protein
lcl|NC_010612.1_cds_WP_041324688.1_2945	MMAR_RS14720	MMAR_RS14720	9.00	1.00	1.00	7.00	5.00	0.00	3.00	3.00	0.00	ParA family protein
lcl|NC_010612.1_cds_WP_012394648.1_2946	MMAR_RS14725	MMAR_RS14725	1.00	4.00	2.00	6.00	9.00	0.00	0.00	0.00	0.00	DUF1906 domain-containing protein
lcl|NC_010612.1_cds_WP_012394649.1_2947	MMAR_RS14730	MMAR_RS14730	0.00	1.00	0.00	0.00	5.00	2.00	0.00	0.00	1.00	GMC family oxidoreductase
lcl|NC_010612.1_cds_WP_015355758.1_2948	MMAR_RS14735	MMAR_RS14735	4.00	1.00	0.00	1.00	0.00	2.00	1.00	1.00	3.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394651.1_2949	MMAR_RS14740	MMAR_RS14740	0.00	1.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	type II toxin-antitoxin system PemK/MazF family toxin
lcl|NC_010612.1_cds_MMAR_RS28460_2950	MMAR_RS28460	MMAR_RS28460	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	GMC oxidoreductase
lcl|NC_010612.1_cds_WP_012394652.1_2951	MMAR_RS14760	MMAR_RS14760	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	AAA family ATPase
lcl|NC_010612.1_cds_WP_012394653.1_2952	MMAR_RS14765	MMAR_RS14765	0.00	1.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	zinc-dependent alcohol dehydrogenase
lcl|NC_010612.1_cds_WP_012394654.1_2953	MMAR_RS14770	MMAR_RS14770	0.00	0.00	1.00	1.00	2.00	0.00	1.00	1.00	1.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012394655.1_2954	MMAR_RS14775	MMAR_RS14775	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	YnfA family protein
lcl|NC_010612.1_cds_WP_012394656.1_2955	MMAR_RS14780	MMAR_RS14780	3.00	0.00	1.00	2.00	2.00	0.00	4.00	4.00	2.00	LuxR C-terminal-related transcriptional regulator
lcl|NC_010612.1_cds_WP_012394657.1_2956	MMAR_RS14785	MMAR_RS14785	0.00	1.00	0.00	0.00	1.00	2.00	1.00	1.00	1.00	FAD-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012394658.1_2957	MMAR_RS14790	MMAR_RS14790	1.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	MFS transporter
lcl|NC_010612.1_cds_WP_012394659.1_2958	MMAR_RS14795	MMAR_RS14795	0.00	1.00	1.00	2.00	1.00	0.00	1.00	1.00	1.00	AAA family ATPase
lcl|NC_010612.1_cds_WP_012394660.1_2959	MMAR_RS14800	MMAR_RS14800	0.00	3.00	2.00	0.00	1.00	0.00	0.00	0.00	4.00	DHA2 family efflux MFS transporter permease subunit
lcl|NC_010612.1_cds_WP_012394661.1_2960	MMAR_RS14805	MMAR_RS14805	0.00	2.00	0.00	0.00	5.00	0.00	1.00	1.00	1.00	peroxiredoxin-like family protein
lcl|NC_010612.1_cds_WP_012394662.1_2961	MMAR_RS14810	MMAR_RS14810	1.00	1.00	2.00	2.00	2.00	0.00	1.00	1.00	3.00	hemerythrin domain-containing protein
lcl|NC_010612.1_cds_WP_012394663.1_2962	MMAR_RS14825	MMAR_RS14825	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	PE family protein
lcl|NC_010612.1_cds_WP_012394664.1_2963	MMAR_RS14830	MMAR_RS14830	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	PE family protein
lcl|NC_010612.1_cds_WP_012394665.1_2964	MMAR_RS14835	MMAR_RS14835	0.00	2.00	3.00	3.00	2.00	0.00	2.00	2.00	0.00	class I SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_012394666.1_2965	MMAR_RS14840	MMAR_RS14840	1.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	0.00	cupin domain-containing protein
lcl|NC_010612.1_cds_WP_012394667.1_2966	MMAR_RS14845	MMAR_RS14845	2.00	15.00	15.00	2.00	7.00	3.00	6.00	6.00	17.00	PE family protein
lcl|NC_010612.1_cds_WP_012394668.1_2967	MMAR_RS14850	MMAR_RS14850	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	enoyl-CoA hydratase-related protein
lcl|NC_010612.1_cds_WP_012394669.1_2968	MMAR_RS14855	MMAR_RS14855	2.00	0.00	2.00	0.00	6.00	1.00	3.00	3.00	1.00	DUF2254 domain-containing protein
lcl|NC_010612.1_cds_WP_012394670.1_2969	MMAR_RS14860	MMAR_RS14860	5.00	3.00	1.00	7.00	4.00	0.00	2.00	2.00	2.00	NAD(P)-binding protein
lcl|NC_010612.1_cds_WP_012394671.1_2970	MMAR_RS14865	MMAR_RS14865	1.00	1.00	4.00	3.00	1.00	0.00	1.00	1.00	1.00	acyl-[acyl-carrier-protein
lcl|NC_010612.1_cds_WP_141214051.1_2971	MMAR_RS29415	MMAR_RS29415	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394672.1_2972	MMAR_RS14870	MMAR_RS14870	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	cytochrome P450
lcl|NC_010612.1_cds_WP_012394673.1_2973	MMAR_RS14875	MMAR_RS14875	9.00	2.00	1.00	7.00	3.00	2.00	2.00	2.00	2.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012394674.1_2974	MMAR_RS14880	MMAR_RS14880	5.00	0.00	1.00	9.00	5.00	3.00	3.00	3.00	1.00	LLM class flavin-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012394675.1_2975	MMAR_RS14885	MMAR_RS14885	3.00	1.00	3.00	8.00	13.00	2.00	3.00	3.00	1.00	SDR family oxidoreductase
lcl|NC_010612.1_cds_WP_237708338.1_2976	MMAR_RS14890	MMAR_RS14890	1.00	1.00	2.00	0.00	3.00	0.00	3.00	3.00	0.00	acyltransferase family protein
lcl|NC_010612.1_cds_WP_012394677.1_2977	MMAR_RS14895	MMAR_RS14895	0.00	0.00	3.00	0.00	1.00	1.00	1.00	1.00	0.00	universal stress protein
lcl|NC_010612.1_cds_WP_081435712.1_2978	MMAR_RS14900	MMAR_RS14900	0.00	0.00	0.00	4.00	5.00	0.00	0.00	0.00	0.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012394679.1_2979	MMAR_RS14905	MMAR_RS14905	10.00	1.00	0.00	20.00	30.00	4.00	2.00	2.00	0.00	VOC family protein
lcl|NC_010612.1_cds_WP_012394680.1_2980	MMAR_RS14910	MMAR_RS14910	4.00	1.00	3.00	19.00	42.00	3.00	1.00	1.00	1.00	fumarylacetoacetate hydrolase family protein
lcl|NC_010612.1_cds_WP_012394681.1_2981	MMAR_RS14915	mhpA	0.00	0.00	0.00	1.00	10.00	1.00	0.00	0.00	1.00	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase MhpA
lcl|NC_010612.1_cds_WP_012394682.1_2982	MMAR_RS14920	MMAR_RS14920	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	acetyltransferase
lcl|NC_010612.1_cds_WP_012394683.1_2983	MMAR_RS14925	mbp1	0.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	0.00	microaggregate-binding protein 1
lcl|NC_010612.1_cds_WP_012394684.1_2984	MMAR_RS14930	MMAR_RS14930	8.00	1.00	0.00	16.00	25.00	6.00	1.00	1.00	0.00	MerR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012394685.1_2985	MMAR_RS14935	MMAR_RS14935	179.00	57.00	223.00	470.00	1009.00	450.00	46.00	46.00	43.00	Hsp20/alpha crystallin family protein
lcl|NC_010612.1_cds_WP_012394686.1_2986	MMAR_RS14940	folE	55.00	24.00	22.00	42.00	49.00	15.00	39.00	39.00	20.00	GTP cyclohydrolase I
lcl|NC_010612.1_cds_WP_012394687.1_2987	MMAR_RS14945	MMAR_RS14945	24.00	17.00	27.00	19.00	28.00	7.00	23.00	23.00	19.00	universal stress protein
lcl|NC_010612.1_cds_WP_012394688.1_2988	MMAR_RS14950	fdxA	1.00	3.00	5.00	4.00	12.00	4.00	0.00	0.00	3.00	ferredoxin
lcl|NC_010612.1_cds_WP_012394689.1_2989	MMAR_RS14955	MMAR_RS14955	8.00	5.00	8.00	3.00	15.00	8.00	5.00	5.00	8.00	universal stress protein
lcl|NC_010612.1_cds_WP_012394690.1_2990	MMAR_RS14960	MMAR_RS14960	0.00	0.00	0.00	0.00	2.00	0.00	1.00	1.00	0.00	anti-sigma factor
lcl|NC_010612.1_cds_WP_012394691.1_2991	MMAR_RS14965	MMAR_RS14965	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	RNA polymerase sigma factor
lcl|NC_010612.1_cds_WP_012394692.1_2992	MMAR_RS14970	MMAR_RS14970	1.00	1.00	0.00	0.00	2.00	2.00	0.00	0.00	1.00	acyl-CoA dehydrogenase family protein
lcl|NC_010612.1_cds_WP_012394693.1_2993	MMAR_RS14975	MMAR_RS14975	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	OsmC family protein
lcl|NC_010612.1_cds_WP_011740245.1_2994	MMAR_RS14980	MMAR_RS14980	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	WXG100 family type VII secretion target
lcl|NC_010612.1_cds_WP_012394694.1_2995	MMAR_RS14985	esxG	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	type VII secretion system protein EsxG
lcl|NC_010612.1_cds_WP_012394695.1_2996	MMAR_RS14990	MMAR_RS14990	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	PPE family protein
lcl|NC_010612.1_cds_WP_011740247.1_2997	MMAR_RS14995	MMAR_RS14995	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	PE family protein
lcl|NC_010612.1_cds_WP_041324697.1_2998	MMAR_RS15000	MMAR_RS15000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	PPE family protein
lcl|NC_010612.1_cds_WP_020725471.1_2999	MMAR_RS15005	MMAR_RS15005	0.00	1.00	3.00	0.00	4.00	0.00	2.00	2.00	1.00	PPE family protein
lcl|NC_010612.1_cds_WP_020725472.1_3000	MMAR_RS15010	MMAR_RS15010	2.00	4.00	4.00	0.00	2.00	1.00	3.00	3.00	2.00	DUF3097 domain-containing protein
lcl|NC_010612.1_cds_WP_408581765.1_3001	MMAR_RS15015	MMAR_RS15015	3.00	0.00	2.00	1.00	2.00	0.00	2.00	2.00	1.00	PE family protein
lcl|NC_010612.1_cds_WP_085979822.1_3002	MMAR_RS15020	MMAR_RS15020	2.00	1.00	3.00	0.00	2.00	0.00	1.00	1.00	4.00	patatin-like phospholipase family protein
lcl|NC_010612.1_cds_WP_012394701.1_3003	MMAR_RS15025	MMAR_RS15025	0.00	1.00	0.00	0.00	1.00	0.00	1.00	1.00	1.00	ABC transporter ATP-binding protein
lcl|NC_010612.1_cds_WP_012394702.1_3004	MMAR_RS15030	MMAR_RS15030	3.00	3.00	1.00	1.00	0.00	1.00	1.00	1.00	0.00	carbohydrate ABC transporter permease
lcl|NC_010612.1_cds_WP_012394703.1_3005	MMAR_RS15035	MMAR_RS15035	0.00	1.00	1.00	2.00	1.00	0.00	1.00	1.00	1.00	carbohydrate ABC transporter permease
lcl|NC_010612.1_cds_WP_012394704.1_3006	MMAR_RS15040	MMAR_RS15040	2.00	2.00	0.00	3.00	4.00	2.00	1.00	1.00	1.00	ABC transporter substrate-binding protein
lcl|NC_010612.1_cds_WP_012394705.1_3007	MMAR_RS15045	MMAR_RS15045	4.00	0.00	3.00	1.00	2.00	1.00	3.00	3.00	3.00	ketosteroid isomerase family protein
lcl|NC_010612.1_cds_WP_012394706.1_3008	MMAR_RS15050	MMAR_RS15050	2.00	2.00	2.00	0.00	2.00	3.00	5.00	5.00	4.00	nicotinamidase
lcl|NC_010612.1_cds_WP_012394707.1_3009	MMAR_RS15055	MMAR_RS15055	0.00	1.00	1.00	2.00	0.00	1.00	0.00	0.00	0.00	DoxX family protein
lcl|NC_010612.1_cds_WP_012394708.1_3010	MMAR_RS15060	MMAR_RS15060	1.00	0.00	0.00	1.00	0.00	1.00	1.00	1.00	0.00	gluconokinase
lcl|NC_010612.1_cds_WP_012394709.1_3011	MMAR_RS15065	MMAR_RS15065	1.00	2.00	3.00	2.00	1.00	0.00	3.00	3.00	2.00	DUF7064 domain-containing protein
lcl|NC_010612.1_cds_WP_012394710.1_3012	MMAR_RS15070	MMAR_RS15070	3.00	2.00	0.00	2.00	3.00	1.00	2.00	2.00	0.00	carboxylesterase/lipase family protein
lcl|NC_010612.1_cds_WP_012394711.1_3013	MMAR_RS15075	MMAR_RS15075	0.00	1.00	3.00	0.00	0.00	0.00	1.00	1.00	1.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394712.1_3014	MMAR_RS15080	MMAR_RS15080	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	S41 family peptidase
lcl|NC_010612.1_cds_WP_012394713.1_3015	MMAR_RS15085	MMAR_RS15085	2.00	2.00	0.00	2.00	7.00	0.00	1.00	1.00	2.00	bestrophin family protein
lcl|NC_010612.1_cds_WP_012394714.1_3016	MMAR_RS15090	MMAR_RS15090	0.00	2.00	2.00	1.00	3.00	0.00	1.00	1.00	2.00	sugar epimerase family protein
lcl|NC_010612.1_cds_WP_012394715.1_3017	MMAR_RS15095	MMAR_RS15095	18.00	31.00	23.00	19.00	48.00	3.00	19.00	19.00	24.00	type I polyketide synthase
lcl|NC_010612.1_cds_WP_081435713.1_3018	MMAR_RS15100	MMAR_RS15100	1.00	4.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_011740265.1_3019	MMAR_RS15105	rbpA	22.00	12.00	20.00	33.00	81.00	16.00	19.00	19.00	13.00	RNA polymerase-binding protein RbpA
lcl|NC_010612.1_cds_MMAR_RS15115_3020	MMAR_RS15115	lnt	23.00	16.00	21.00	37.00	54.00	5.00	24.00	24.00	14.00	apolipoprotein N-acyltransferase
lcl|NC_010612.1_cds_WP_012394720.1_3021	MMAR_RS15120	MMAR_RS15120	2.00	1.00	6.00	2.00	18.00	3.00	1.00	1.00	1.00	amidohydrolase
lcl|NC_010612.1_cds_MMAR_RS15125_3022	MMAR_RS15125	MMAR_RS15125	2.00	2.00	1.00	13.00	22.00	2.00	3.00	3.00	0.00	FxsA family protein
lcl|NC_010612.1_cds_WP_020725498.1_3023	MMAR_RS15130	MMAR_RS15130	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	dienelactone hydrolase family protein
lcl|NC_010612.1_cds_WP_012394723.1_3024	MMAR_RS15135	MMAR_RS15135	1.00	11.00	6.00	1.00	5.00	0.00	9.00	9.00	8.00	DUF389 domain-containing protein
lcl|NC_010612.1_cds_WP_012394724.1_3025	MMAR_RS15140	MMAR_RS15140	3.00	4.00	3.00	4.00	5.00	2.00	1.00	1.00	2.00	threonine/serine exporter family protein
lcl|NC_010612.1_cds_WP_012394725.1_3026	MMAR_RS15145	MMAR_RS15145	0.00	3.00	1.00	3.00	1.00	0.00	2.00	2.00	1.00	type 1 glutamine amidotransferase domain-containing protein
lcl|NC_010612.1_cds_WP_012394726.1_3027	MMAR_RS15150	MMAR_RS15150	2.00	0.00	1.00	1.00	2.00	2.00	1.00	1.00	1.00	PPOX class F420-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012394727.1_3028	MMAR_RS15155	cobN	3.00	1.00	0.00	4.00	5.00	0.00	0.00	0.00	0.00	cobaltochelatase subunit CobN
lcl|NC_010612.1_cds_WP_015355697.1_3029	MMAR_RS15160	MMAR_RS15160	2.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394729.1_3030	MMAR_RS15165	MMAR_RS15165	1.00	3.00	2.00	5.00	1.00	1.00	3.00	3.00	2.00	molybdopterin-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012394730.1_3031	MMAR_RS15170	MMAR_RS15170	0.00	2.00	0.00	0.00	0.00	0.00	1.00	1.00	2.00	SDR family oxidoreductase
lcl|NC_010612.1_cds_WP_012394731.1_3032	MMAR_RS15175	MMAR_RS15175	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	oxygenase MpaB family protein
lcl|NC_010612.1_cds_WP_012394732.1_3033	MMAR_RS15180	MMAR_RS15180	1.00	0.00	1.00	1.00	1.00	1.00	2.00	2.00	2.00	adenylate/guanylate cyclase domain-containing protein
lcl|NC_010612.1_cds_WP_041324702.1_3034	MMAR_RS15185	MMAR_RS15185	3.00	1.00	3.00	1.00	1.00	0.00	2.00	2.00	1.00	AAA family ATPase
lcl|NC_010612.1_cds_WP_012394734.1_3035	MMAR_RS15190	cobG	3.00	0.00	1.00	0.00	1.00	0.00	2.00	2.00	2.00	precorrin-3B synthase
lcl|NC_010612.1_cds_WP_012394735.1_3036	MMAR_RS15195	MMAR_RS15195	0.00	1.00	0.00	1.00	1.00	0.00	1.00	1.00	0.00	precorrin-8X methylmutase
lcl|NC_010612.1_cds_WP_012394736.1_3037	MMAR_RS15200	MMAR_RS15200	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	precorrin-2 C(20)-methyltransferase
lcl|NC_010612.1_cds_WP_012394737.1_3038	MMAR_RS15205	MMAR_RS15205	1.00	0.00	1.00	3.00	4.00	0.00	3.00	3.00	1.00	class I SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_012394738.1_3039	MMAR_RS15210	MMAR_RS15210	7.00	9.00	19.00	3.00	10.00	8.00	6.00	6.00	9.00	MMPL/RND family transporter
lcl|NC_010612.1_cds_WP_011740286.1_3040	MMAR_RS15215	MMAR_RS15215	0.00	1.00	5.00	1.00	5.00	1.00	2.00	2.00	3.00	MmpS family transport accessory protein
lcl|NC_010612.1_cds_WP_012394739.1_3041	MMAR_RS15220	bla	4.00	1.00	0.00	2.00	5.00	1.00	3.00	3.00	1.00	class A beta-lactamase
lcl|NC_010612.1_cds_WP_012394740.1_3042	MMAR_RS15225	sigC	3.00	7.00	5.00	3.00	3.00	2.00	4.00	4.00	4.00	RNA polymerase sigma factor SigC
lcl|NC_010612.1_cds_WP_012394741.1_3043	MMAR_RS15230	MMAR_RS15230	0.00	1.00	1.00	1.00	0.00	0.00	1.00	1.00	1.00	cobalt-precorrin-6A reductase
lcl|NC_010612.1_cds_WP_012394742.1_3044	MMAR_RS15235	cobM	0.00	1.00	1.00	2.00	0.00	0.00	0.00	0.00	1.00	precorrin-4 C(11)-methyltransferase
lcl|NC_010612.1_cds_WP_012394743.1_3045	MMAR_RS15240	MMAR_RS15240	0.00	2.00	0.00	1.00	2.00	0.00	2.00	2.00	0.00	bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase
lcl|NC_010612.1_cds_WP_012394744.1_3046	MMAR_RS15245	MMAR_RS15245	1.00	1.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase
lcl|NC_010612.1_cds_WP_012394745.1_3047	MMAR_RS15250	MMAR_RS15250	4.00	5.00	3.00	6.00	1.00	4.00	3.00	3.00	3.00	F420-dependent biliverdin reductase
lcl|NC_010612.1_cds_WP_438830293.1_3048	MMAR_RS31170	MMAR_RS31170	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	PPE domain-containing protein
lcl|NC_010612.1_cds_WP_237708481.1_3049	MMAR_RS30280	MMAR_RS30280	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394746.1_3050	MMAR_RS15255	MMAR_RS15255	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	phosphoinositide-specific phospholipase C-related protein
lcl|NC_010612.1_cds_WP_012394747.1_3051	MMAR_RS15260	MMAR_RS15260	1.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394748.1_3052	MMAR_RS15265	MMAR_RS15265	6.00	3.00	1.00	3.00	1.00	1.00	0.00	0.00	3.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394749.1_3053	MMAR_RS15270	MMAR_RS15270	12.00	4.00	6.00	4.00	4.00	2.00	4.00	4.00	5.00	putative alpha/beta hydrolase
lcl|NC_010612.1_cds_MMAR_RS30285_3054	MMAR_RS30285	MMAR_RS30285	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	IS3 family transposase
lcl|NC_010612.1_cds_WP_261877131.1_3055	MMAR_RS30965	MMAR_RS30965	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_MMAR_RS30290_3056	MMAR_RS30290	MMAR_RS30290	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DUF5631 domain-containing protein
lcl|NC_010612.1_cds_WP_012394752.1_3057	MMAR_RS28495	MMAR_RS28495	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012394753.1_3058	MMAR_RS29785	MMAR_RS29785	0.00	1.00	1.00	1.00	3.00	1.00	2.00	2.00	1.00	DUF5631 domain-containing protein
