gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS10390	MMAR_RS10390	ATP adenylyltransferase	General	4.8294	1.4754e-02	8.3892e-02	NO
MMAR_RS00330	MMAR_RS00330	ABC transporter substrate-binding protein/permease	General	4.4356	1.4784e-02	8.3935e-02	NO
MMAR_RS13520	MMAR_RS13520	substrate-binding domain-containing protein	General	1.8807	1.4795e-02	8.3935e-02	NO
MMAR_RS26225	MMAR_RS26225	TetR/AcrR family transcriptional regulator	General	-1.2942	1.4837e-02	8.4074e-02	NO
MMAR_RS02095	MMAR_RS02095	alpha/beta hydrolase domain-containing protein	General	0.8462	1.4949e-02	8.4598e-02	NO
MMAR_RS15135	MMAR_RS15135	DUF389 domain-containing protein	General	4.8472	1.4963e-02	8.4598e-02	NO
MMAR_RS01845	MMAR_RS01845	acyl-CoA dehydrogenase family protein	General	0.4960	1.4997e-02	8.4695e-02	NO
MMAR_RS24645	adh	aldehyde dehydrogenase	General	4.5825	1.5055e-02	8.4922e-02	NO
MMAR_RS22685	MMAR_RS22685	MogA/MoaB family molybdenum cofactor biosynthesis protein	General	1.3324	1.5096e-02	8.5057e-02	NO
MMAR_RS17110	MMAR_RS17110	alpha/beta hydrolase	General	-4.6028	1.5222e-02	8.5671e-02	NO
MMAR_RS00805	MMAR_RS00805	hypothetical protein	General	-5.3349	1.5312e-02	8.6003e-02	NO
MMAR_RS25585	lsr2	histone-like nucleoid-structuring protein Lsr2	General	-0.7630	1.5316e-02	8.6003e-02	NO
MMAR_RS01620	MMAR_RS01620	metallophosphoesterase family protein	General	4.2420	1.5712e-02	8.7438e-02	NO
MMAR_RS01960	MMAR_RS01960	hypothetical protein	General	-4.5805	1.5609e-02	8.7438e-02	NO
MMAR_RS03465	MMAR_RS03465	NtaA/DmoA family FMN-dependent monooxygenase	General	4.2420	1.5712e-02	8.7438e-02	NO
MMAR_RS10510	MMAR_RS10510	PE family protein	General	4.2420	1.5712e-02	8.7438e-02	NO
MMAR_RS15840	MMAR_RS15840	MmpS family transport accessory protein	General	4.2420	1.5712e-02	8.7438e-02	NO
MMAR_RS19325	MMAR_RS19325	Rv1363c family protein	General	4.2420	1.5712e-02	8.7438e-02	NO
MMAR_RS22720	MMAR_RS22720	acyl-CoA carboxylase subunit beta	General	4.2420	1.5712e-02	8.7438e-02	NO
MMAR_RS23605	MMAR_RS23605	MCE family protein	General	4.2420	1.5712e-02	8.7438e-02	NO
MMAR_RS04100	MMAR_RS04100	lysophospholipid acyltransferase family protein	General	1.0864	1.6046e-02	8.9198e-02	NO
MMAR_RS27335	eccA1	type VII secretion system ESX-1 AAA family ATPase EccA1	General	1.0881	1.6175e-02	8.9813e-02	NO
MMAR_RS25655	MMAR_RS25655	LLM class flavin-dependent oxidoreductase	General	1.1251	1.6422e-02	9.1084e-02	NO
MMAR_RS12035	trpA	tryptophan synthase subunit alpha	General	5.0974	1.6507e-02	9.1452e-02	NO
MMAR_RS09105	MMAR_RS09105	M50 family metallopeptidase	General	1.6424	1.6541e-02	9.1536e-02	NO
MMAR_RS09080	MMAR_RS09080	cytochrome c biogenesis CcdA family protein	General	0.9285	1.6645e-02	9.1910e-02	NO
MMAR_RS11100	MMAR_RS11100	YvcK family protein	General	0.9285	1.6645e-02	9.1910e-02	NO
MMAR_RS02510	MMAR_RS02510	succinate dehydrogenase/fumarate reductase iron-sulfur subunit	General	1.2072	1.6787e-02	9.2488e-02	NO
MMAR_RS24130	MMAR_RS24130	helix-turn-helix domain-containing protein	General	1.2072	1.6787e-02	9.2488e-02	NO
MMAR_RS09260	MMAR_RS09260	NADH-quinone oxidoreductase subunit B family protein	General	0.7624	1.7083e-02	9.4014e-02	NO
MMAR_RS18325	ybeY	rRNA maturation RNase YbeY	General	1.9341	1.7105e-02	9.4032e-02	NO
MMAR_RS16140	ctaE	aa3-type cytochrome oxidase subunit III	General	0.9320	1.7200e-02	9.4449e-02	NO
MMAR_RS25845	MMAR_RS25845	hypothetical protein	General	4.0438	1.7292e-02	9.4847e-02	NO
MMAR_RS07570	smpB	SsrA-binding protein SmpB	General	1.1440	1.7363e-02	9.5132e-02	NO
MMAR_RS13485	ftsR	transcriptional regulator FtsR	General	1.2648	1.7427e-02	9.5379e-02	NO
MMAR_RS04960	MMAR_RS04960	MmpS family transport accessory protein	General	-5.4513	1.7536e-02	9.5867e-02	NO
MMAR_RS09515	MMAR_RS09515	bifunctional riboflavin kinase/FAD synthetase	General	0.6574	1.7717e-02	9.6647e-02	NO
MMAR_RS17330	MMAR_RS17330	bifunctional aminoglycoside phosphotransferase/ATP-binding protein	General	-1.1822	1.7716e-02	9.6647e-02	NO
MMAR_RS02170	MMAR_RS02170	hypothetical protein	General	4.6358	1.7782e-02	9.6785e-02	NO
MMAR_RS05055	mftF	mycofactocin biosynthesis glycosyltransferase MftF	General	1.8065	1.7779e-02	9.6785e-02	NO
MMAR_RS04175	hemB	porphobilinogen synthase	General	4.9031	1.7944e-02	9.7349e-02	NO
MMAR_RS09565	MMAR_RS09565	metal-dependent hydrolase	General	-1.3606	1.7937e-02	9.7349e-02	NO
MMAR_RS27400	MMAR_RS27400	YbaB/EbfC family nucleoid-associated protein	General	1.0666	1.7918e-02	9.7349e-02	NO
MMAR_RS25775	MMAR_RS25775	adenylate/guanylate cyclase domain-containing protein	General	1.1526	1.7972e-02	9.7392e-02	NO
MMAR_RS02190	MMAR_RS02190	hemophore	General	4.2678	1.8146e-02	9.8232e-02	NO
MMAR_RS25420	MMAR_RS25420	acyl-CoA dehydrogenase family protein	General	-1.1006	1.8565e-02	1.0017e-01	NO
MMAR_RS26430	MMAR_RS26430	hypothetical protein	General	2.4549	1.8562e-02	1.0017e-01	NO
MMAR_RS27315	espE	type VII secretion system ESX-1 associated protein EspE	General	1.3271	1.8538e-02	1.0017e-01	NO
MMAR_RS17160	MMAR_RS17160	FAD-dependent monooxygenase	General	-5.4791	1.8634e-02	1.0040e-01	NO
MMAR_RS20370	MMAR_RS20370	tetratricopeptide repeat protein	General	0.7647	1.8648e-02	1.0040e-01	NO
MMAR_RS06220	MMAR_RS06220	acyl-CoA carboxylase subunit beta	General	1.0340	1.8723e-02	1.0063e-01	NO
MMAR_RS09695	MMAR_RS09695	thymidylate synthase	General	1.3916	1.8732e-02	1.0063e-01	NO
MMAR_RS10300	MMAR_RS10300	AMP-dependent synthetase/ligase	General	1.4477	1.8888e-02	1.0136e-01	NO
MMAR_RS07785	MMAR_RS07785	DUF2750 domain-containing protein	General	4.6176	1.9332e-02	1.0363e-01	NO
MMAR_RS16200	MMAR_RS16200	glycerate kinase family protein	General	1.4705	1.9370e-02	1.0372e-01	NO
MMAR_RS02630	MMAR_RS02630	VOC family protein	General	-1.9013	1.9421e-02	1.0389e-01	NO
MMAR_RS25715	MMAR_RS25715	Rv3626c family coenzyme F420 biosynthesis-associated protein	General	1.0882	1.9455e-02	1.0395e-01	NO
MMAR_RS03215	MMAR_RS03215	hypothetical protein	General	1.7764	1.9500e-02	1.0409e-01	NO
MMAR_RS08755	pks2	sulfolipid-1 biosynthesis phthioceranic/hydroxyphthioceranic acid synthase	General	0.7727	1.9610e-02	1.0456e-01	NO
MMAR_RS18045	ddaH	dimethylargininase	General	-4.7908	1.9655e-02	1.0469e-01	NO
MMAR_RS02800	MMAR_RS02800	bifunctional phosphatase PAP2/diacylglycerol kinase family protein	General	4.6746	1.9683e-02	1.0472e-01	NO
MMAR_RS06310	MMAR_RS06310	LCP family protein	General	1.2252	1.9711e-02	1.0476e-01	NO
MMAR_RS24505	MMAR_RS24505	HAD family hydrolase	General	1.2417	1.9880e-02	1.0554e-01	NO
MMAR_RS16420	MMAR_RS16420	bifunctional [glutamine synthetase	General	0.8749	1.9928e-02	1.0569e-01	NO
MMAR_RS04065	MMAR_RS04065	Ppx/GppA family phosphatase	General	0.9874	2.0028e-02	1.0610e-01	NO
MMAR_RS08950	MMAR_RS08950	ribonuclease HII	General	1.2575	2.0077e-02	1.0625e-01	NO
MMAR_RS08720	MMAR_RS08720	chorismate--pyruvate lyase family protein	General	4.4275	2.0185e-02	1.0659e-01	NO
MMAR_RS11595	MMAR_RS11595	glycosyltransferase family 87 protein	General	1.7432	2.0168e-02	1.0659e-01	NO
MMAR_RS15020	MMAR_RS15020	patatin-like phospholipase family protein	General	4.5023	2.0296e-02	1.0695e-01	NO
MMAR_RS25305	fadA6	steroid 3-ketoacyl-CoA thiolase FadA6	General	-4.3443	2.0282e-02	1.0695e-01	NO
MMAR_RS01630	MMAR_RS01630	acyl-CoA dehydrogenase family protein	General	-4.6529	2.0425e-02	1.0752e-01	NO
MMAR_RS05170	rplX	50S ribosomal protein L24	General	1.3982	2.0504e-02	1.0782e-01	NO
MMAR_RS03530	MMAR_RS03530	NUDIX hydrolase	General	4.3646	2.0630e-02	1.0837e-01	NO
MMAR_RS03155	MMAR_RS03155	heat shock protein transcriptional repressor HspR	General	-1.7730	2.0703e-02	1.0852e-01	NO
MMAR_RS21795	MMAR_RS21795	DUF6542 domain-containing protein	General	0.9531	2.0690e-02	1.0852e-01	NO
MMAR_RS13740	MMAR_RS13740	hydrogen peroxide-inducible genes activator	General	-5.9319	2.0775e-02	1.0878e-01	NO
MMAR_RS01195	MMAR_RS01195	SDR family oxidoreductase	General	3.9129	2.0991e-02	1.0909e-01	NO
MMAR_RS05890	nagA	N-acetylglucosamine-6-phosphate deacetylase	General	3.9129	2.0991e-02	1.0909e-01	NO
MMAR_RS07815	MMAR_RS07815	PucR family transcriptional regulator	General	3.9129	2.0991e-02	1.0909e-01	NO
MMAR_RS09535	MMAR_RS09535	polyribonucleotide nucleotidyltransferase	General	0.5854	2.0995e-02	1.0909e-01	NO
MMAR_RS11815	MMAR_RS11815	lysophospholipid acyltransferase	General	-1.0056	2.1010e-02	1.0909e-01	NO
MMAR_RS15230	MMAR_RS15230	cobalt-precorrin-6A reductase	General	3.9129	2.0991e-02	1.0909e-01	NO
MMAR_RS17515	MMAR_RS17515	SDR family NAD(P)-dependent oxidoreductase	General	3.9129	2.0991e-02	1.0909e-01	NO
MMAR_RS23595	MMAR_RS23595	MCE family protein	General	3.9129	2.0991e-02	1.0909e-01	NO
MMAR_RS14845	MMAR_RS14845	PE family protein	General	1.8847	2.1063e-02	1.0925e-01	NO
MMAR_RS01545	MMAR_RS01545	hypothetical protein	General	-4.3346	2.1132e-02	1.0950e-01	NO
MMAR_RS01700	MMAR_RS01700	TetR/AcrR family transcriptional regulator	General	3.8303	2.1188e-02	1.0956e-01	NO
MMAR_RS04130	MMAR_RS04130	xanthine dehydrogenase family protein molybdopterin-binding subunit	General	3.8303	2.1188e-02	1.0956e-01	NO
MMAR_RS04540	MMAR_RS04540	TetR/AcrR family transcriptional regulator	General	-4.4655	2.1369e-02	1.1027e-01	NO
MMAR_RS18460	MMAR_RS18460	acyl-ACP desaturase	General	1.5252	2.1356e-02	1.1027e-01	NO
MMAR_RS27080	MMAR_RS27080	ferritin	General	1.8103	2.1493e-02	1.1079e-01	NO
MMAR_RS25150	MMAR_RS25150	gamma carbonic anhydrase family protein	General	-4.7104	2.1682e-02	1.1165e-01	NO
MMAR_RS05175	rplE	50S ribosomal protein L5	General	0.5243	2.1833e-02	1.1208e-01	NO
MMAR_RS27845	MMAR_RS27845	PPE family protein	General	1.2825	2.1799e-02	1.1208e-01	NO
MMAR_RS19765	MMAR_RS19765	DUF3618 domain-containing protein	General	-1.1007	2.1818e-02	1.1208e-01	NO
MMAR_RS07315	nuoD	NADH dehydrogenase (quinone) subunit D	General	1.8938	2.1861e-02	1.1210e-01	NO
MMAR_RS04070	MMAR_RS04070	Rv0497 family membrane protein	General	1.8781	2.1907e-02	1.1211e-01	NO
MMAR_RS22795	sucD	succinate--CoA ligase subunit alpha	General	5.7855	2.1891e-02	1.1211e-01	NO
MMAR_RS03875	lpdA	dihydrolipoyl dehydrogenase	General	0.7763	2.2243e-02	1.1337e-01	NO
MMAR_RS12430	MMAR_RS12430	PE family protein	General	4.1710	2.2244e-02	1.1337e-01	NO
MMAR_RS13515	MMAR_RS13515	alpha/beta fold hydrolase	General	4.1710	2.2244e-02	1.1337e-01	NO
MMAR_RS24680	MMAR_RS24680	alpha/beta hydrolase-fold protein	General	4.1710	2.2244e-02	1.1337e-01	NO
MMAR_RS03990	MMAR_RS03990	DUF2505 domain-containing protein	General	3.6920	2.2412e-02	1.1399e-01	NO
MMAR_RS13060	MMAR_RS13060	class I adenylate-forming enzyme family protein	General	3.6920	2.2412e-02	1.1399e-01	NO
MMAR_RS04530	MMAR_RS04530	ABC transporter permease	General	-1.6999	2.2695e-02	1.1531e-01	NO
MMAR_RS06155	MMAR_RS06155	Lrp/AsnC family transcriptional regulator	General	-1.4833	2.2719e-02	1.1531e-01	NO
MMAR_RS06430	mtrA	two-component system response regulator MtrA	General	1.2032	2.2953e-02	1.1630e-01	NO
MMAR_RS11475	scpA	methylmalonyl-CoA mutase	General	-1.1510	2.2960e-02	1.1630e-01	NO
MMAR_RS21425	MMAR_RS21425	bifunctional FO biosynthesis protein CofGH	General	-1.7939	2.3189e-02	1.1734e-01	NO
MMAR_RS08780	MMAR_RS08780	type I polyketide synthase	General	1.1134	2.3213e-02	1.1734e-01	NO
MMAR_RS01580	MMAR_RS01580	elongation factor G-like protein EF-G2	General	1.3777	2.3247e-02	1.1739e-01	NO
MMAR_RS01860	MMAR_RS01860	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	General	1.5559	2.3359e-02	1.1784e-01	NO
MMAR_RS17740	MMAR_RS17740	LLM class F420-dependent oxidoreductase	General	-5.9553	2.3549e-02	1.1868e-01	NO
MMAR_RS10590	MMAR_RS10590	HNH endonuclease signature motif containing protein	General	4.5719	2.3598e-02	1.1875e-01	NO
MMAR_RS11680	pks2	sulfolipid-1 biosynthesis phthioceranic/hydroxyphthioceranic acid synthase	General	1.8175	2.3611e-02	1.1875e-01	NO
MMAR_RS11290	sufD	Fe-S cluster assembly protein SufD	General	-1.2248	2.3693e-02	1.1892e-01	NO
MMAR_RS18470	MMAR_RS18470	salicylate synthase	General	-4.5902	2.3685e-02	1.1892e-01	NO
MMAR_RS03550	thiG	thiazole synthase	General	4.6289	2.3889e-02	1.1954e-01	NO
MMAR_RS09655	MMAR_RS09655	PPE family protein, SVP subgroup	General	4.6289	2.3889e-02	1.1954e-01	NO
MMAR_RS16395	MMAR_RS16395	RDD family protein	General	4.6289	2.3889e-02	1.1954e-01	NO
MMAR_RS05280	MMAR_RS05280	class I SAM-dependent methyltransferase	General	-1.2390	2.4068e-02	1.2022e-01	NO
MMAR_RS19045	MMAR_RS19045	DUF5130 domain-containing protein	General	0.8290	2.4072e-02	1.2022e-01	NO
MMAR_RS03760	MMAR_RS03760	N-acyl-D-amino-acid deacylase family protein	General	-0.9861	2.4188e-02	1.2067e-01	NO
MMAR_RS16275	MMAR_RS16275	ABC transporter ATP-binding protein	General	0.7438	2.4272e-02	1.2097e-01	NO
MMAR_RS05895	MMAR_RS05895	sugar porter family MFS transporter	General	1.5887	2.4315e-02	1.2106e-01	NO
MMAR_RS08155	MMAR_RS08155	NAD(P)-dependent alcohol dehydrogenase	General	-2.0302	2.4449e-02	1.2112e-01	NO
MMAR_RS08725	MMAR_RS08725	p-hydroxybenzoic acid--AMP ligase FadD22	General	4.6676	2.4403e-02	1.2112e-01	NO
MMAR_RS13025	MMAR_RS13025	APC family permease	General	1.2126	2.4442e-02	1.2112e-01	NO
MMAR_RS13720	MMAR_RS13720	alpha-hydroxy acid oxidase	General	-5.3090	2.4373e-02	1.2112e-01	NO
MMAR_RS16440	MMAR_RS16440	alpha/beta hydrolase	General	1.2178	2.4436e-02	1.2112e-01	NO
MMAR_RS05475	glmM	phosphoglucosamine mutase	General	0.9558	2.4504e-02	1.2120e-01	NO
MMAR_RS12295	argB	acetylglutamate kinase	General	4.8316	2.4563e-02	1.2120e-01	NO
MMAR_RS13205	MMAR_RS13205	PE family protein	General	4.8316	2.4563e-02	1.2120e-01	NO
MMAR_RS20645	MMAR_RS20645	Rv2253 family sensor-like surface protein	General	1.3922	2.4562e-02	1.2120e-01	NO
MMAR_RS10850	MMAR_RS10850	B-4DMT family transporter	General	0.8214	2.4622e-02	1.2137e-01	NO
MMAR_RS25675	MMAR_RS25675	WXG100 family type VII secretion target	General	6.8151	2.5072e-02	1.2347e-01	NO
MMAR_RS18590	MMAR_RS18590	transglutaminase family protein	General	1.5326	2.5500e-02	1.2545e-01	NO
MMAR_RS18090	MMAR_RS18090	tryptophan halogenase family protein	General	-4.5733	2.5539e-02	1.2552e-01	NO
MMAR_RS23430	MMAR_RS23430	TetR/AcrR family transcriptional regulator	General	-1.2379	2.5856e-02	1.2695e-01	NO
MMAR_RS19510	MMAR_RS19510	hypothetical protein	General	0.7594	2.6013e-02	1.2760e-01	NO
MMAR_RS01780	MMAR_RS01780	NADPH:quinone oxidoreductase family protein	General	1.1174	2.6132e-02	1.2768e-01	NO
MMAR_RS02690	MMAR_RS02690	WXG100 family type VII secretion target	General	1.1263	2.6087e-02	1.2768e-01	NO
MMAR_RS18220	MMAR_RS18220	phospholipase C	General	1.8051	2.6091e-02	1.2768e-01	NO
MMAR_RS25115	MMAR_RS25115	thiolase family protein	General	-4.5168	2.6129e-02	1.2768e-01	NO
MMAR_RS13510	MMAR_RS13510	haloalkane dehalogenase	General	1.3440	2.6167e-02	1.2772e-01	NO
MMAR_RS13115	MMAR_RS13115	FAD-dependent oxidoreductase	General	1.8217	2.6209e-02	1.2780e-01	NO
MMAR_RS12885	MMAR_RS12885	serine/threonine protein kinase PknE	General	0.9937	2.6252e-02	1.2789e-01	NO
MMAR_RS23105	MMAR_RS23105	PPE family protein	General	4.6933	2.6458e-02	1.2876e-01	NO
MMAR_RS18770	proB	glutamate 5-kinase	General	1.1840	2.6578e-02	1.2922e-01	NO
MMAR_RS02300	MMAR_RS02300	class I adenylate-forming enzyme family protein	General	-1.0740	2.6834e-02	1.3033e-01	NO
MMAR_RS04955	MMAR_RS04955	MMPL/RND family transporter	General	-1.3058	2.7134e-02	1.3167e-01	NO
MMAR_RS24675	MMAR_RS24675	TetR/AcrR family transcriptional regulator	General	4.3567	2.7181e-02	1.3176e-01	NO
MMAR_RS00185	MMAR_RS00185	glycine betaine ABC transporter substrate-binding protein	General	3.4985	2.7447e-02	1.3228e-01	NO
MMAR_RS01085	MMAR_RS01085	TetR family transcriptional regulator	General	3.4985	2.7447e-02	1.3228e-01	NO
MMAR_RS06480	MMAR_RS06480	cation:proton antiporter	General	3.4985	2.7447e-02	1.3228e-01	NO
MMAR_RS06665	MMAR_RS06665	DEAD/DEAH box helicase	General	0.7383	2.7391e-02	1.3228e-01	NO
MMAR_RS10480	MMAR_RS10480	DUF4247 domain-containing protein	General	3.4985	2.7447e-02	1.3228e-01	NO
MMAR_RS17520	MMAR_RS17520	SDR family oxidoreductase	General	3.4985	2.7447e-02	1.3228e-01	NO
MMAR_RS19195	MMAR_RS19195	HpcH/HpaI aldolase/citrate lyase family protein	General	4.3067	2.7894e-02	1.3430e-01	NO
MMAR_RS20590	MMAR_RS20590	haloalkane dehalogenase	General	-5.9068	2.7926e-02	1.3433e-01	NO
MMAR_RS06435	mtrB	MtrAB system histidine kinase MtrB	General	1.5594	2.8163e-02	1.3534e-01	NO
MMAR_RS25035	MMAR_RS25035	ferredoxin	General	-4.1006	2.8232e-02	1.3554e-01	NO
MMAR_RS21615	MMAR_RS21615	PPE family protein	General	0.5827	2.8282e-02	1.3564e-01	NO
MMAR_RS08865	MMAR_RS08865	[protein-PII	General	-0.9811	2.8522e-02	1.3640e-01	NO
MMAR_RS15915	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	General	0.6562	2.8505e-02	1.3640e-01	NO
MMAR_RS16650	kasB	3-oxoacyl-ACP synthase KasB	General	1.2929	2.8479e-02	1.3640e-01	NO
MMAR_RS08030	MMAR_RS08030	ATP-dependent DNA ligase	General	3.5555	2.8579e-02	1.3641e-01	NO
MMAR_RS13130	MMAR_RS13130	DUF4344 domain-containing metallopeptidase	General	3.5555	2.8579e-02	1.3641e-01	NO
MMAR_RS24175	MMAR_RS24175	cold-shock protein	General	1.1844	2.8805e-02	1.3736e-01	NO
MMAR_RS31320	MMAR_RS31320	nuclear transport factor 2 family protein	General	4.1656	2.8853e-02	1.3745e-01	NO
MMAR_RS00745	MMAR_RS00745	TetR/AcrR family transcriptional regulator	General	-6.0741	2.8938e-02	1.3759e-01	NO
MMAR_RS27370	MMAR_RS27370	WXG100 family type VII secretion target	General	1.5980	2.8931e-02	1.3759e-01	NO
MMAR_RS05560	groES	co-chaperone GroES	General	-1.7116	2.9208e-02	1.3852e-01	NO
MMAR_RS09765	clgR	transcriptional regulator ClgR	General	-1.0447	2.9217e-02	1.3852e-01	NO
MMAR_RS15120	MMAR_RS15120	amidohydrolase	General	-1.6260	2.9167e-02	1.3852e-01	NO
MMAR_RS05665	MMAR_RS05665	TetR/AcrR family transcriptional regulator	General	3.8419	2.9593e-02	1.3872e-01	NO
MMAR_RS06810	MMAR_RS06810	FKBP-type peptidyl-prolyl cis-trans isomerase	General	0.9243	2.9431e-02	1.3872e-01	NO
MMAR_RS08190	MMAR_RS08190	respiratory chain complex I subunit 1 family protein	General	3.8419	2.9593e-02	1.3872e-01	NO
MMAR_RS09830	MMAR_RS09830	DMT family transporter	General	0.7922	2.9480e-02	1.3872e-01	NO
MMAR_RS10785	MMAR_RS10785	integrase	General	1.5479	2.9483e-02	1.3872e-01	NO
MMAR_RS13455	MMAR_RS13455	CDP-alcohol phosphatidyltransferase family protein	General	3.8419	2.9593e-02	1.3872e-01	NO
MMAR_RS13700	MMAR_RS13700	DMT family transporter	General	3.8419	2.9593e-02	1.3872e-01	NO
MMAR_RS22980	MMAR_RS22980	poly-gamma-glutamate hydrolase family protein	General	3.8419	2.9593e-02	1.3872e-01	NO
MMAR_RS23885	MMAR_RS23885	SDR family NAD(P)-dependent oxidoreductase	General	-4.3796	2.9553e-02	1.3872e-01	NO
MMAR_RS24375	MMAR_RS24375	LCP family protein	General	0.9574	2.9320e-02	1.3872e-01	NO
MMAR_RS25060	MMAR_RS25060	serine hydrolase	General	3.8419	2.9593e-02	1.3872e-01	NO
MMAR_RS26120	MMAR_RS26120	RDD family protein	General	3.8419	2.9593e-02	1.3872e-01	NO
MMAR_RS11725	MMAR_RS11725	hypothetical protein	General	4.7340	2.9643e-02	1.3882e-01	NO
MMAR_RS09110	ispG	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	General	0.9267	2.9726e-02	1.3907e-01	NO
MMAR_RS05465	rplM	50S ribosomal protein L13	General	0.8471	3.0005e-02	1.3918e-01	NO
MMAR_RS05540	tsaE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	General	4.2884	3.0056e-02	1.3918e-01	NO
MMAR_RS05655	MMAR_RS05655	beta-phosphoglucomutase family hydrolase	General	-0.6838	2.9901e-02	1.3918e-01	NO
MMAR_RS05720	otsB	trehalose-phosphatase	General	3.7582	3.0008e-02	1.3918e-01	NO
MMAR_RS12825	MMAR_RS12825	glycoside hydrolase	General	4.2884	3.0056e-02	1.3918e-01	NO
MMAR_RS13245	MMAR_RS13245	TetR/AcrR family transcriptional regulator	General	4.2884	3.0056e-02	1.3918e-01	NO
MMAR_RS13365	eccA5	type VII secretion system ESX-5 AAA family ATPase EccA5	General	2.1301	2.9920e-02	1.3918e-01	NO
MMAR_RS13370	MMAR_RS13370	PPE family protein	General	4.2884	3.0056e-02	1.3918e-01	NO
MMAR_RS30260	MMAR_RS30260	hypothetical protein	General	4.2884	3.0056e-02	1.3918e-01	NO
MMAR_RS16625	aceE	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	General	1.3470	2.9831e-02	1.3918e-01	NO
MMAR_RS21610	MMAR_RS21610	thiolase family protein	General	-4.3798	2.9918e-02	1.3918e-01	NO
MMAR_RS18970	MMAR_RS18970	MFS transporter	General	1.9149	3.0156e-02	1.3951e-01	NO
MMAR_RS00290	MMAR_RS00290	YqgE/AlgH family protein	General	4.2974	3.0224e-02	1.3970e-01	NO
MMAR_RS05640	MMAR_RS05640	TauD/TfdA dioxygenase family protein	General	-5.2141	3.0794e-02	1.4215e-01	NO
MMAR_RS16230	MMAR_RS16230	branched-chain amino acid aminotransferase	General	0.5943	3.0813e-02	1.4215e-01	NO
MMAR_RS02210	MMAR_RS02210	NYN domain-containing protein	General	0.6866	3.1397e-02	1.4471e-01	NO
MMAR_RS22610	MMAR_RS22610	class I SAM-dependent methyltransferase	General	4.4998	3.1450e-02	1.4475e-01	NO
MMAR_RS24840	MMAR_RS24840	arylsulfatase	General	0.9340	3.1463e-02	1.4475e-01	NO
MMAR_RS00335	MMAR_RS00335	GntR family transcriptional regulator	General	4.9248	3.1720e-02	1.4547e-01	NO
MMAR_RS06135	MMAR_RS06135	ATP-dependent helicase	General	1.0241	3.1730e-02	1.4547e-01	NO
MMAR_RS14475	MMAR_RS14475	class I SAM-dependent methyltransferase	General	-4.5199	3.1712e-02	1.4547e-01	NO
MMAR_RS25895	MMAR_RS25895	NUDIX hydrolase	General	4.9497	3.1738e-02	1.4547e-01	NO
MMAR_RS13005	MMAR_RS13005	molybdopterin-dependent oxidoreductase	General	-4.4311	3.1800e-02	1.4556e-01	NO
MMAR_RS19105	ettA	energy-dependent translational throttle protein EttA	General	0.6281	3.1816e-02	1.4556e-01	NO
MMAR_RS08760	MMAR_RS08760	phthiocerol/phthiodiolone dimycocerosyl transferase	General	1.1095	3.1988e-02	1.4621e-01	NO
MMAR_RS17010	MMAR_RS17010	dihydroorotate dehydrogenase-like protein	General	4.9193	3.2097e-02	1.4658e-01	NO
MMAR_RS05670	MMAR_RS05670	DHA2 family efflux MFS transporter permease subunit	General	-4.9344	3.2134e-02	1.4661e-01	NO
MMAR_RS05045	mftD	pre-mycofactocin synthase MftD	General	3.9620	3.2324e-02	1.4734e-01	NO
MMAR_RS02685	esxG	type VII secretion system protein EsxG	General	-4.3240	3.2357e-02	1.4736e-01	NO
MMAR_RS02160	MMAR_RS02160	molybdopterin-dependent oxidoreductase	General	-3.9569	3.2763e-02	1.4894e-01	NO
