gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS25905	nth	endonuclease III	General	-0.5711	2.5056e-01	6.7105e-01	NO
MMAR_RS25920	MMAR_RS25920	MBL fold metallo-hydrolase	General	-2.4790	2.6296e-01	6.7105e-01	NO
MMAR_RS25935	MMAR_RS25935	ATPase BagB	General	-1.0891	3.2512e-01	6.7105e-01	NO
MMAR_RS25965	MMAR_RS25965	hypothetical protein	General	1.7274	3.2861e-01	6.7105e-01	NO
MMAR_RS25985	MMAR_RS25985	PAS and ANTAR domain-containing protein	General	2.2469	3.2602e-01	6.7105e-01	NO
MMAR_RS29045	MMAR_RS29045	MFS transporter	General	1.7274	3.2861e-01	6.7105e-01	NO
MMAR_RS26060	MMAR_RS26060	TetR/AcrR family transcriptional regulator	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS26080	nrfD	NrfD/PsrC family molybdoenzyme membrane anchor subunit	General	2.1600	2.4457e-01	6.7105e-01	NO
MMAR_RS26100	MMAR_RS26100	DUF4350 domain-containing protein	General	0.5382	3.0348e-01	6.7105e-01	NO
MMAR_RS26115	MMAR_RS26115	stage II sporulation protein M	General	-2.6121	3.2482e-01	6.7105e-01	NO
MMAR_RS26190	MMAR_RS26190	hypothetical protein	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS26210	MMAR_RS26210	ABC transporter ATP-binding protein	General	-0.5948	3.2035e-01	6.7105e-01	NO
MMAR_RS26235	MMAR_RS26235	DEDDh family exonuclease	General	-1.4414	2.2725e-01	6.7105e-01	NO
MMAR_RS26320	MMAR_RS26320	lipoprotein LpqH	General	1.8740	3.2774e-01	6.7105e-01	NO
MMAR_RS26330	MMAR_RS26330	CHAT domain-containing protein	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS26355	MMAR_RS26355	cutinase family protein	General	1.7274	3.2861e-01	6.7105e-01	NO
MMAR_RS26380	MMAR_RS26380	carboxymuconolactone decarboxylase family protein	General	1.7274	3.2861e-01	6.7105e-01	NO
MMAR_RS26460	MMAR_RS26460	lysophospholipid acyltransferase family protein	General	2.3841	3.2553e-01	6.7105e-01	NO
MMAR_RS26505	MMAR_RS26505	D-2-hydroxyacid dehydrogenase family protein	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS26560	MMAR_RS26560	hypothetical protein	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS26565	MMAR_RS26565	PE family protein	General	-1.9517	3.2733e-01	6.7105e-01	NO
MMAR_RS26595	MMAR_RS26595	putative glycolipid-binding domain-containing protein	General	0.6402	2.8500e-01	6.7105e-01	NO
MMAR_RS26615	MMAR_RS26615	ABC transporter substrate-binding protein	General	1.8334	3.2175e-01	6.7105e-01	NO
MMAR_RS26625	MMAR_RS26625	phosphotransferase family protein	General	0.5929	3.0953e-01	6.7105e-01	NO
MMAR_RS26640	MMAR_RS26640	PE family protein	General	1.7228	3.2864e-01	6.7105e-01	NO
MMAR_RS26655	MMAR_RS26655	SDR family NAD(P)-dependent oxidoreductase	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS26705	MMAR_RS26705	PE family protein	General	1.8740	3.2774e-01	6.7105e-01	NO
MMAR_RS26760	MMAR_RS26760	PPE family protein	General	2.3623	3.2560e-01	6.7105e-01	NO
MMAR_RS26840	MMAR_RS26840	NAD-dependent epimerase/dehydratase family protein	General	-2.2307	3.2331e-01	6.7105e-01	NO
MMAR_RS26865	MMAR_RS26865	GtrA family protein	General	0.4039	2.5637e-01	6.7105e-01	NO
MMAR_RS30705	MMAR_RS30705	hypothetical protein	General	1.8740	3.2774e-01	6.7105e-01	NO
MMAR_RS26915	MMAR_RS26915	acyl-CoA dehydrogenase family protein	General	1.2138	3.1535e-01	6.7105e-01	NO
MMAR_RS26925	MMAR_RS26925	acyl-CoA carboxylase subunit beta	General	1.2158	2.2989e-01	6.7105e-01	NO
MMAR_RS26940	culp6	carboxylesterase Culp6	General	-0.5634	2.9282e-01	6.7105e-01	NO
MMAR_RS26950	ag85A	diacylglycerol acyltransferase/mycolyltransferase Ag85A	General	-0.3064	3.1940e-01	6.7105e-01	NO
MMAR_RS27150	MMAR_RS27150	PHP domain-containing protein	General	-2.9231	3.1969e-01	6.7105e-01	NO
MMAR_RS27180	MMAR_RS27180	glutamate synthase subunit beta	General	0.9850	2.7786e-01	6.7105e-01	NO
MMAR_RS27205	MMAR_RS27205	PPE family protein	General	1.7274	3.2861e-01	6.7105e-01	NO
MMAR_RS27220	MMAR_RS27220	EspA/EspE family type VII secretion system effector	General	1.7274	3.2861e-01	6.7105e-01	NO
MMAR_RS27225	MMAR_RS27225	EspA/EspE family type VII secretion system effector	General	-0.7257	2.8322e-01	6.7105e-01	NO
MMAR_RS27235	MMAR_RS27235	EspA/EspE family type VII secretion system effector	General	1.7274	3.2861e-01	6.7105e-01	NO
MMAR_RS29935	MMAR_RS29935	hypothetical protein	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS29940	MMAR_RS29940	EspA/EspE family type VII secretion system effector	General	1.7274	3.2861e-01	6.7105e-01	NO
MMAR_RS27270	MMAR_RS27270	EspA/EspE family type VII secretion system effector	General	-1.9517	3.2733e-01	6.7105e-01	NO
MMAR_RS27280	MMAR_RS27280	DUF2694 family protein	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS27290	MMAR_RS27290	YbaB/EbfC family nucleoid-associated protein	General	1.8410	3.2792e-01	6.7105e-01	NO
MMAR_RS27295	MMAR_RS27295	PPE domain-containing protein	General	1.9186	3.2750e-01	6.7105e-01	NO
MMAR_RS27335	eccA1	type VII secretion system ESX-1 AAA family ATPase EccA1	General	-0.4250	3.0287e-01	6.7105e-01	NO
MMAR_RS27345	eccCa	type VII secretion protein EccCa	General	0.3061	2.9000e-01	6.7105e-01	NO
MMAR_RS27350	eccCb	type VII secretion protein EccCb	General	0.6349	2.9182e-01	6.7105e-01	NO
MMAR_RS27410	eccE	type VII secretion protein EccE	General	-1.0544	2.4938e-01	6.7105e-01	NO
MMAR_RS27415	mycP1	type VII secretion system ESX-1 serine protease mycosin MycP1	General	-0.3821	2.3442e-01	6.7105e-01	NO
MMAR_RS27450	MMAR_RS27450	putative alpha/beta hydrolase	General	2.1600	2.4457e-01	6.7105e-01	NO
MMAR_RS27525	rsmG	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	General	-2.3209	2.4713e-01	6.7105e-01	NO
MMAR_RS11060	MMAR_RS11060	riboflavin synthase	General	-2.3239	3.2915e-01	6.7129e-01	NO
MMAR_RS09835	MMAR_RS09835	DMT family transporter	General	2.1628	3.2963e-01	6.7199e-01	NO
MMAR_RS01175	MMAR_RS01175	flavin-containing monooxygenase	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS03290	eat	ethanolamine permease	General	0.5406	3.3094e-01	6.7246e-01	NO
MMAR_RS05445	MMAR_RS05445	type VII secretion protein EccC	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS05485	MMAR_RS05485	hypothetical protein	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS05705	MMAR_RS05705	SDR family oxidoreductase	General	-2.5799	3.3223e-01	6.7246e-01	NO
MMAR_RS06335	MMAR_RS06335	Eco57I restriction-modification methylase domain-containing protein	General	-1.9948	3.3151e-01	6.7246e-01	NO
MMAR_RS06555	MMAR_RS06555	helix-turn-helix transcriptional regulator	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS08045	MMAR_RS08045	winged helix-turn-helix transcriptional regulator	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS13065	MMAR_RS13065	class II aldolase/adducin family protein	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS14795	MMAR_RS14795	AAA family ATPase	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS15035	MMAR_RS15035	carbohydrate ABC transporter permease	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS15230	MMAR_RS15230	cobalt-precorrin-6A reductase	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS19215	MMAR_RS19215	carboxyl transferase domain-containing protein	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS23310	MMAR_RS23310	TrmH family RNA methyltransferase	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS23320	MMAR_RS23320	DUF2530 domain-containing protein	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS23630	MMAR_RS23630	aldehyde dehydrogenase family protein	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS25420	MMAR_RS25420	acyl-CoA dehydrogenase family protein	General	-1.8457	3.3244e-01	6.7246e-01	NO
MMAR_RS26000	MMAR_RS26000	STAS domain-containing protein	General	-2.3115	3.3172e-01	6.7246e-01	NO
MMAR_RS26175	MMAR_RS26175	sensor domain-containing protein	General	-2.3123	3.3205e-01	6.7246e-01	NO
MMAR_RS01885	MMAR_RS01885	PE family protein	General	-0.5141	3.3294e-01	6.7320e-01	NO
MMAR_RS16615	MMAR_RS16615	DUF3052 domain-containing protein	General	-0.3763	3.3310e-01	6.7324e-01	NO
MMAR_RS04165	hemC	hydroxymethylbilane synthase	General	-0.7020	3.3348e-01	6.7374e-01	NO
MMAR_RS10525	MMAR_RS10525	hypothetical protein	General	0.8098	3.3389e-01	6.7431e-01	NO
MMAR_RS04480	htpX	zinc metalloprotease HtpX	General	-2.5165	3.3463e-01	6.7459e-01	NO
MMAR_RS05640	MMAR_RS05640	TauD/TfdA dioxygenase family protein	General	2.5479	3.3455e-01	6.7459e-01	NO
MMAR_RS09870	MMAR_RS09870	LGFP repeat-containing protein	General	-0.6382	3.3471e-01	6.7459e-01	NO
MMAR_RS21415	MMAR_RS21415	hemophore-related protein	General	-0.6519	3.3461e-01	6.7459e-01	NO
MMAR_RS27500	trxA	thioredoxin	General	0.8887	3.3444e-01	6.7459e-01	NO
MMAR_RS02785	MMAR_RS02785	NADP-dependent oxidoreductase	General	2.1635	3.3514e-01	6.7463e-01	NO
MMAR_RS04795	rplA	50S ribosomal protein L1	General	-0.3010	3.3504e-01	6.7463e-01	NO
MMAR_RS09200	MMAR_RS09200	HypC/HybG/HupF family hydrogenase formation chaperone	General	2.1635	3.3514e-01	6.7463e-01	NO
MMAR_RS30795	MMAR_RS30795	type I polyketide synthase	General	-2.5273	3.3592e-01	6.7592e-01	NO
MMAR_RS09035	MMAR_RS09035	MPT63 family protein	General	2.6376	3.3672e-01	6.7727e-01	NO
MMAR_RS06385	MMAR_RS06385	APC family permease	General	0.5098	3.3696e-01	6.7748e-01	NO
MMAR_RS31220	MMAR_RS31220	HNH endonuclease signature motif containing protein	General	-0.3555	3.3753e-01	6.7834e-01	NO
MMAR_RS12425	MMAR_RS12425	IS481-like element ISMyma6 family transposase	General	0.4568	3.3798e-01	6.7870e-01	NO
MMAR_RS13075	MMAR_RS13075	IS481-like element ISMyma6 family transposase	General	0.4568	3.3798e-01	6.7870e-01	NO
MMAR_RS00890	MMAR_RS00890	MCE family protein	General	-1.9934	3.3848e-01	6.7888e-01	NO
MMAR_RS17650	MMAR_RS17650	TVP38/TMEM64 family protein	General	-1.9934	3.3848e-01	6.7888e-01	NO
MMAR_RS23605	MMAR_RS23605	MCE family protein	General	-1.9934	3.3848e-01	6.7888e-01	NO
MMAR_RS05065	MMAR_RS05065	TetR/AcrR family transcriptional regulator	General	2.2991	3.3885e-01	6.7934e-01	NO
MMAR_RS22415	pth	aminoacyl-tRNA hydrolase	General	-2.2905	3.3901e-01	6.7939e-01	NO
MMAR_RS25255	MMAR_RS25255	nitroreductase family deazaflavin-dependent oxidoreductase	General	-0.8848	3.3929e-01	6.7967e-01	NO
MMAR_RS20205	rph	ribonuclease PH	General	2.3755	3.3944e-01	6.7970e-01	NO
MMAR_RS27975	MMAR_RS27975	serine hydrolase	General	-0.7804	3.3978e-01	6.8012e-01	NO
MMAR_RS04975	MMAR_RS04975	DUF3060 domain-containing protein	General	0.6844	3.4000e-01	6.8027e-01	NO
MMAR_RS26550	MMAR_RS26550	TM2 domain-containing protein	General	3.0723	3.4033e-01	6.8065e-01	NO
MMAR_RS08285	MMAR_RS08285	MarR family winged helix-turn-helix transcriptional regulator	General	-2.3788	3.4164e-01	6.8252e-01	NO
MMAR_RS10370	MMAR_RS10370	DUF1990 domain-containing protein	General	2.1653	3.4167e-01	6.8252e-01	NO
MMAR_RS19115	MMAR_RS19115	hypothetical protein	General	-0.5855	3.4147e-01	6.8252e-01	NO
MMAR_RS04005	MMAR_RS04005	SDR family NAD(P)-dependent oxidoreductase	General	-0.8077	3.4183e-01	6.8257e-01	NO
MMAR_RS06890	MMAR_RS06890	TIGR03617 family F420-dependent LLM class oxidoreductase	General	-1.9618	3.4277e-01	6.8310e-01	NO
MMAR_RS08530	MMAR_RS08530	MMPL/RND family transporter	General	0.3914	3.4279e-01	6.8310e-01	NO
MMAR_RS11150	gap	type I glyceraldehyde-3-phosphate dehydrogenase	General	0.3315	3.4267e-01	6.8310e-01	NO
MMAR_RS13980	MMAR_RS13980	hypothetical protein	General	-1.9618	3.4277e-01	6.8310e-01	NO
MMAR_RS23385	MMAR_RS23385	molybdenum cofactor biosynthesis protein MoaE	General	-1.9618	3.4277e-01	6.8310e-01	NO
MMAR_RS20710	MMAR_RS20710	ABC transporter permease	General	2.1655	3.4321e-01	6.8367e-01	NO
MMAR_RS00610	MMAR_RS00610	LuxR family transcriptional regulator	General	-2.2673	3.4420e-01	6.8536e-01	NO
MMAR_RS06265	MMAR_RS06265	response regulator	General	-2.1292	3.4501e-01	6.8671e-01	NO
MMAR_RS11910	MMAR_RS11910	NUDIX hydrolase	General	0.8689	3.4525e-01	6.8690e-01	NO
MMAR_RS15215	MMAR_RS15215	MmpS family transport accessory protein	General	-2.2582	3.4558e-01	6.8728e-01	NO
MMAR_RS24090	crtI	phytoene desaturase family protein	General	3.0735	3.4688e-01	6.8959e-01	NO
MMAR_RS04200	MMAR_RS04200	STAS domain-containing protein	General	-2.3441	3.4710e-01	6.8975e-01	NO
MMAR_RS04735	MMAR_RS04735	MBL fold metallo-hydrolase	General	0.5967	3.4772e-01	6.9071e-01	NO
MMAR_RS01830	MMAR_RS01830	PE family protein	General	-2.1529	3.4862e-01	6.9195e-01	NO
MMAR_RS08505	gltX	glutamate--tRNA ligase	General	-2.1529	3.4862e-01	6.9195e-01	NO
MMAR_RS03315	mgtE	magnesium transporter	General	2.3213	3.4923e-01	6.9288e-01	NO
MMAR_RS00235	MMAR_RS00235	helix-turn-helix domain-containing protein	General	-2.8096	3.5007e-01	6.9366e-01	NO
MMAR_RS05470	rpsI	30S ribosomal protein S9	General	-0.4876	3.5198e-01	6.9366e-01	NO
MMAR_RS07265	nuoN	NADH-quinone oxidoreductase subunit NuoN	General	-0.3445	3.5127e-01	6.9366e-01	NO
MMAR_RS09085	MMAR_RS09085	DUF2631 domain-containing protein	General	-0.3104	3.5252e-01	6.9366e-01	NO
MMAR_RS09780	MMAR_RS09780	limonene-1,2-epoxide hydrolase family protein	General	0.8344	3.5256e-01	6.9366e-01	NO
MMAR_RS09825	MMAR_RS09825	serine/threonine-protein kinase	General	0.8472	3.5043e-01	6.9366e-01	NO
MMAR_RS10585	hisS	histidine--tRNA ligase	General	0.6450	3.5099e-01	6.9366e-01	NO
MMAR_RS11235	MMAR_RS11235	FAD-dependent oxidoreductase	General	-2.0404	3.5057e-01	6.9366e-01	NO
MMAR_RS16845	queD	6-carboxytetrahydropterin synthase QueD	General	-2.3757	3.5210e-01	6.9366e-01	NO
MMAR_RS19100	MMAR_RS19100	NAD-glutamate dehydrogenase	General	-0.1533	3.5061e-01	6.9366e-01	NO
MMAR_RS19190	pdhA	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	General	2.5666	3.5206e-01	6.9366e-01	NO
MMAR_RS19225	MMAR_RS19225	CoA transferase subunit A	General	-2.0404	3.5057e-01	6.9366e-01	NO
MMAR_RS20130	MMAR_RS20130	Rv1352/Rv1906c domain-containing protein	General	0.6450	3.5099e-01	6.9366e-01	NO
MMAR_RS20490	rfe	UDP-N-acetylglucosamine--decaprenyl-phosphate N-acetylglucosaminephosphotransferase	General	-0.4010	3.5237e-01	6.9366e-01	NO
MMAR_RS21720	gnd	phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)	General	-0.5383	3.5164e-01	6.9366e-01	NO
MMAR_RS22635	MMAR_RS22635	tyrosine-protein kinase domain-containing protein	General	-2.0400	3.5236e-01	6.9366e-01	NO
MMAR_RS22805	MMAR_RS22805	M23 family metallopeptidase	General	-0.3039	3.4984e-01	6.9366e-01	NO
MMAR_RS22840	MMAR_RS22840	SDR family oxidoreductase	General	-2.3757	3.5210e-01	6.9366e-01	NO
MMAR_RS23690	MMAR_RS23690	Rieske (2Fe-2S) protein	General	2.3014	3.5227e-01	6.9366e-01	NO
MMAR_RS24680	MMAR_RS24680	alpha/beta hydrolase-fold protein	General	-1.9600	3.5159e-01	6.9366e-01	NO
MMAR_RS27155	MMAR_RS27155	hypothetical protein	General	-2.0404	3.5057e-01	6.9366e-01	NO
MMAR_RS00520	MMAR_RS00520	hypothetical protein	General	-2.1523	3.5278e-01	6.9381e-01	NO
MMAR_RS23800	MMAR_RS23800	acyl-CoA dehydrogenase family protein	General	-3.0847	3.5433e-01	6.9657e-01	NO
MMAR_RS26265	MMAR_RS26265	SRPBCC family protein	General	0.4051	3.5446e-01	6.9657e-01	NO
MMAR_RS08885	MMAR_RS08885	metal-dependent hydrolase family protein	General	-2.2337	3.5495e-01	6.9725e-01	NO
MMAR_RS20715	MMAR_RS20715	dipeptide ABC transporter ATP-binding protein	General	-0.4482	3.5545e-01	6.9797e-01	NO
MMAR_RS02955	MMAR_RS02955	DUF7159 family protein	General	-2.2343	3.5611e-01	6.9817e-01	NO
MMAR_RS04015	mshA	D-inositol-3-phosphate glycosyltransferase	General	2.3553	3.5593e-01	6.9817e-01	NO
MMAR_RS31300	lpqS	putative copper homeostasis (lipo)protein LpqS	General	0.3298	3.5612e-01	6.9817e-01	NO
MMAR_RS12435	MMAR_RS12435	zinc ribbon domain-containing protein	General	-0.5730	3.5595e-01	6.9817e-01	NO
MMAR_RS00725	MMAR_RS00725	AAA family ATPase	General	2.0256	3.5719e-01	6.9859e-01	NO
MMAR_RS05935	MMAR_RS05935	PE family protein	General	2.0256	3.5719e-01	6.9859e-01	NO
MMAR_RS06820	MMAR_RS06820	nuclear transport factor 2 family protein	General	2.0256	3.5719e-01	6.9859e-01	NO
MMAR_RS07525	MMAR_RS07525	Acg family FMN-binding oxidoreductase	General	-0.6178	3.5676e-01	6.9859e-01	NO
MMAR_RS13015	MMAR_RS13015	hypothetical protein	General	2.0256	3.5719e-01	6.9859e-01	NO
MMAR_RS17390	acsA	acetate--CoA ligase	General	-0.6867	3.5760e-01	6.9859e-01	NO
MMAR_RS22080	MMAR_RS22080	fatty acid--CoA ligase	General	0.2666	3.5744e-01	6.9859e-01	NO
MMAR_RS22455	metG	methionine--tRNA ligase	General	-2.3785	3.5753e-01	6.9859e-01	NO
MMAR_RS25745	MMAR_RS25745	DUF2304 domain-containing protein	General	2.0256	3.5719e-01	6.9859e-01	NO
MMAR_RS00765	MMAR_RS00765	LLM class F420-dependent oxidoreductase	General	-0.3613	3.6019e-01	6.9907e-01	NO
MMAR_RS02725	MMAR_RS02725	sulfatase family protein	General	0.5383	3.6017e-01	6.9907e-01	NO
MMAR_RS03805	MMAR_RS03805	MMPL/RND family transporter	General	0.8553	3.5848e-01	6.9907e-01	NO
MMAR_RS04265	MMAR_RS04265	HNH endonuclease signature motif containing protein	General	-2.7765	3.5906e-01	6.9907e-01	NO
MMAR_RS04365	MMAR_RS04365	DUF3349 domain-containing protein	General	2.3947	3.6054e-01	6.9907e-01	NO
MMAR_RS09185	MMAR_RS09185	alkaline phosphatase family protein	General	-2.0953	3.6027e-01	6.9907e-01	NO
MMAR_RS28265	MMAR_RS28265	DUF952 domain-containing protein	General	0.9055	3.6272e-01	6.9907e-01	NO
MMAR_RS10390	MMAR_RS10390	ATP adenylyltransferase	General	-2.1522	3.6277e-01	6.9907e-01	NO
MMAR_RS11405	inhA	NADH-dependent enoyl-ACP reductase InhA	General	1.2187	3.6152e-01	6.9907e-01	NO
MMAR_RS12090	MMAR_RS12090	cytochrome ubiquinol oxidase subunit I	General	0.3825	3.6155e-01	6.9907e-01	NO
MMAR_RS12480	recN	DNA repair protein RecN	General	-2.1522	3.6277e-01	6.9907e-01	NO
MMAR_RS12810	MMAR_RS12810	alpha/beta fold hydrolase	General	-2.7765	3.5906e-01	6.9907e-01	NO
MMAR_RS13565	MMAR_RS13565	PaaI family thioesterase	General	-2.7765	3.5906e-01	6.9907e-01	NO
MMAR_RS14330	MMAR_RS14330	cytochrome P450	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS14480	MMAR_RS14480	hypothetical protein	General	-0.5970	3.5973e-01	6.9907e-01	NO
MMAR_RS14660	MMAR_RS14660	DUF3179 domain-containing protein	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS15550	MMAR_RS15550	hypothetical protein	General	2.1611	3.6195e-01	6.9907e-01	NO
MMAR_RS15865	MMAR_RS15865	alpha/beta fold hydrolase	General	0.5421	3.5983e-01	6.9907e-01	NO
MMAR_RS15880	MMAR_RS15880	YggT family protein	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS16220	MMAR_RS16220	adenosylcobinamide-GDP ribazoletransferase	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS16415	MMAR_RS16415	PaaI family thioesterase	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS30985	MMAR_RS30985	PE family protein	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS16780	MMAR_RS16780	ester cyclase	General	0.5383	3.6017e-01	6.9907e-01	NO
MMAR_RS17065	MMAR_RS17065	FAD-dependent oxidoreductase	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS18355	dnaJ	molecular chaperone DnaJ	General	-2.0953	3.6027e-01	6.9907e-01	NO
MMAR_RS18705	MMAR_RS18705	glutamate-5-semialdehyde dehydrogenase	General	2.3851	3.6260e-01	6.9907e-01	NO
MMAR_RS20725	MMAR_RS20725	alpha/beta hydrolase	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS21945	mca	mycothiol conjugate amidase Mca	General	-2.0953	3.6027e-01	6.9907e-01	NO
MMAR_RS22165	MMAR_RS22165	GMC family oxidoreductase	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS22515	MMAR_RS22515	alpha-ketoglutarate-dependent dioxygenase AlkB	General	-2.7765	3.5906e-01	6.9907e-01	NO
MMAR_RS23055	MMAR_RS23055	thioesterase family protein	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS23405	MMAR_RS23405	helicase-associated domain-containing protein	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS23410	MMAR_RS23410	DNA repair helicase XPB	General	0.6165	3.6191e-01	6.9907e-01	NO
MMAR_RS23990	MMAR_RS23990	PE family protein	General	-0.3931	3.5898e-01	6.9907e-01	NO
MMAR_RS24940	MMAR_RS24940	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	General	-2.5369	3.6233e-01	6.9907e-01	NO
MMAR_RS23435	MMAR_RS23435	FAD-dependent monooxygenase	General	-2.3746	3.6296e-01	6.9915e-01	NO
MMAR_RS10895	MMAR_RS10895	LppX_LprAFG lipoprotein	General	0.3808	3.6330e-01	6.9954e-01	NO
MMAR_RS02750	MMAR_RS02750	L,D-transpeptidase family protein	General	0.3915	3.6397e-01	7.0046e-01	NO
MMAR_RS28905	MMAR_RS28905	hypothetical protein	General	2.1024	3.6406e-01	7.0046e-01	NO
MMAR_RS29165	MMAR_RS29165	hypothetical protein	General	-0.7787	3.6481e-01	7.0163e-01	NO
MMAR_RS00070	MMAR_RS00070	peptidylprolyl isomerase	General	-0.5032	3.6499e-01	7.0171e-01	NO
MMAR_RS09030	MMAR_RS09030	MarR family winged helix-turn-helix transcriptional regulator	General	0.8706	3.6597e-01	7.0312e-01	NO
MMAR_RS13560	MMAR_RS13560	BlaI/MecI/CopY family transcriptional regulator	General	0.5542	3.6601e-01	7.0312e-01	NO
MMAR_RS02275	MMAR_RS02275	molybdopterin-dependent oxidoreductase	General	-0.6929	3.6628e-01	7.0336e-01	NO
MMAR_RS02185	MMAR_RS02185	MMPL family transporter	General	-0.1217	3.6650e-01	7.0353e-01	NO
MMAR_RS09250	MMAR_RS09250	NifU family protein	General	2.2141	3.6720e-01	7.0449e-01	NO
MMAR_RS27060	MMAR_RS27060	histidine phosphatase family protein	General	-0.3839	3.6729e-01	7.0449e-01	NO
MMAR_RS04740	MMAR_RS04740	type II toxin-antitoxin system VapB family antitoxin	General	-2.2411	3.6796e-01	7.0478e-01	NO
MMAR_RS06710	MMAR_RS06710	alpha/beta fold hydrolase	General	2.0280	3.6801e-01	7.0478e-01	NO
MMAR_RS14290	MMAR_RS14290	SDR family oxidoreductase	General	2.0280	3.6801e-01	7.0478e-01	NO
MMAR_RS20735	MMAR_RS20735	AAA family ATPase	General	0.2816	3.6759e-01	7.0478e-01	NO
MMAR_RS02980	MMAR_RS02980	PE family protein	General	-1.9910	3.6821e-01	7.0489e-01	NO
MMAR_RS00085	MMAR_RS00085	DUF881 domain-containing protein	General	-1.9594	3.6888e-01	7.0497e-01	NO
MMAR_RS30925	MMAR_RS30925	cation-translocating P-type ATPase	General	-0.6271	3.7001e-01	7.0497e-01	NO
MMAR_RS05075	MMAR_RS05075	PPE family protein	General	-1.9594	3.6888e-01	7.0497e-01	NO
MMAR_RS05290	secY	preprotein translocase subunit SecY	General	0.2948	3.6942e-01	7.0497e-01	NO
MMAR_RS08750	MMAR_RS08750	phthiotriol/phenolphthiotriol dimycocerosates methyltransferase	General	-0.4365	3.6986e-01	7.0497e-01	NO
MMAR_RS09225	MMAR_RS09225	HypC/HybG/HupF family hydrogenase formation chaperone	General	-1.9594	3.6888e-01	7.0497e-01	NO
MMAR_RS11825	MMAR_RS11825	nitroreductase family deazaflavin-dependent oxidoreductase	General	0.8478	3.6999e-01	7.0497e-01	NO
MMAR_RS15005	MMAR_RS15005	PPE family protein	General	-1.9797	3.6999e-01	7.0497e-01	NO
MMAR_RS15385	prcB	proteasome subunit beta	General	-0.7336	3.6988e-01	7.0497e-01	NO
