gene_id	gene_symbol	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6	protein
MMAR_RS00905	MMAR_RS00905	0.0000	5.6221	0.0000	6.9080	5.1566	6.7695	5.4136	5.4136	0.0000	MlaD family protein
MMAR_RS00910	MMAR_RS00910	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS00915	eccB	5.1823	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	type VII secretion protein EccB
MMAR_RS00920	MMAR_RS00920	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS00925	MMAR_RS00925	0.0000	5.6221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PPE family protein
MMAR_RS00930	esxB	0.0126	0.5437	0.5022	0.3438	0.0043	0.6026	0.4675	0.4675	0.4683	type VII secretion system ESX-1 WXG100 family target CFP-10
MMAR_RS00935	MMAR_RS00935	5.2015	5.6221	6.5072	6.4969	5.7280	7.3501	0.0000	0.0000	6.8425	WXG100 family type VII secretion target
MMAR_RS00940	MMAR_RS00940	0.0000	7.1874	0.0000	3.9897	0.0000	0.0000	0.0000	0.0000	5.8550	WXG100 family type VII secretion target
MMAR_RS00950	MMAR_RS00950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	PPE family protein
MMAR_RS30735	MMAR_RS30735	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS00955	MMAR_RS00955	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	WXG100 family type VII secretion target
MMAR_RS00960	MMAR_RS00960	0.0000	0.0000	0.0000	3.9897	0.0000	0.0000	0.0000	0.0000	0.0000	WXG100 family type VII secretion target
MMAR_RS00965	MMAR_RS00965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS00970	MMAR_RS00970	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS00975	MMAR_RS00975	7.1522	0.0000	0.0000	4.9436	5.7280	6.7695	6.3965	6.3965	0.0000	EspK C-terminal domain-containing protein
MMAR_RS00980	MMAR_RS00980	0.0000	5.6221	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	5.8550	hypothetical protein
MMAR_RS00985	MMAR_RS00985	0.0000	0.0000	0.0000	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS00990	espB	0.0000	0.0000	0.0000	6.4969	4.7557	6.7695	5.4136	5.4136	6.8149	EspB family ESX-1 secretion system-associated protein
MMAR_RS00995	MMAR_RS00995	7.1522	0.0000	7.0868	0.0000	4.7542	0.0000	0.0000	0.0000	5.9081	PPE domain-containing protein
MMAR_RS01000	MMAR_RS01000	7.4721	7.5999	6.5072	6.9080	6.7143	6.7695	5.4136	5.4136	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS01005	MMAR_RS01005	6.1623	7.9204	7.8195	7.4889	6.4540	0.0000	6.3965	6.3965	6.8425	FAD-binding protein
MMAR_RS01010	MMAR_RS01010	7.1522	8.4041	8.6647	7.4889	4.1965	6.7695	7.7082	7.7082	8.4190	L-serine ammonia-lyase
MMAR_RS01015	glyA	8.7304	7.9204	7.8195	8.2227	6.4540	8.3457	7.3880	7.3880	7.8362	serine hydroxymethyltransferase
MMAR_RS01020	gcvH	0.0000	0.0000	5.5229	4.9436	0.0000	0.0000	5.4136	5.4136	0.0000	glycine cleavage system protein GcvH
MMAR_RS01025	gcvT	5.1823	5.6221	6.5072	4.9436	5.1566	0.0000	5.4136	5.4136	0.0000	glycine cleavage system aminomethyltransferase GcvT
MMAR_RS01030	gcvP	7.9552	6.6074	5.5229	6.9080	7.7074	7.3501	7.9700	7.9700	8.1568	aminomethyl-transferring glycine dehydrogenase
MMAR_RS01035	MMAR_RS01035	0.0000	5.6221	0.0000	0.0000	6.9348	5.7827	0.0000	0.0000	0.0000	aromatic ring-hydroxylating oxygenase subunit alpha
MMAR_RS01040	MMAR_RS01040	7.7338	6.6074	5.5229	9.1464	9.2878	5.7827	5.4136	5.4136	5.8550	N-acyl-D-amino-acid deacylase family protein
MMAR_RS01045	MMAR_RS01045	5.1823	5.6221	0.0000	5.9199	5.7280	0.0000	0.0000	0.0000	0.0000	STAS domain-containing protein
MMAR_RS01050	MMAR_RS01050	6.7406	5.6221	7.4992	6.9080	4.1965	6.7695	7.3880	7.3880	7.8362	ABC transporter permease
MMAR_RS01055	MMAR_RS01055	7.4721	0.0000	5.5229	5.9199	0.0000	0.0000	5.4136	5.4136	0.0000	ABC transporter ATP-binding protein
MMAR_RS01060	MMAR_RS01060	0.0000	5.6221	0.0000	0.0000	5.7280	5.7827	0.0000	0.0000	0.0000	extracellular catalytic domain type 1 short-chain-length polyhydroxyalkanoate depolymerase
MMAR_RS01065	MMAR_RS01065	8.1471	0.0000	0.0000	0.0000	6.1362	0.0000	5.4136	5.4136	0.0000	acyltransferase family protein
MMAR_RS01070	MMAR_RS01070	7.4721	6.6074	7.8195	6.9080	5.1566	8.3457	5.4136	5.4136	7.4232	hypothetical protein
MMAR_RS01075	MMAR_RS01075	0.0000	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	sulfotransferase family protein
MMAR_RS01080	MMAR_RS01080	5.1823	0.0000	5.5229	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	DUF1214 domain-containing protein
MMAR_RS01085	MMAR_RS01085	5.1823	6.6074	5.5229	4.9436	4.1965	0.0000	6.3965	6.3965	6.8425	TetR family transcriptional regulator
MMAR_RS01090	MMAR_RS01090	0.0000	0.0000	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	0.0000	alpha/beta fold hydrolase
MMAR_RS01095	MMAR_RS01095	5.1823	0.0000	5.5229	0.0000	4.1965	0.0000	5.4136	5.4136	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS01100	MMAR_RS01100	0.0000	5.6221	0.0000	0.0000	4.1965	5.7827	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS01105	MMAR_RS01105	7.7338	7.1874	7.8195	7.7102	5.1566	8.3457	0.0000	0.0000	6.8425	TetR/AcrR family transcriptional regulator
MMAR_RS01110	MMAR_RS01110	5.1823	7.1874	5.5229	0.0000	5.1566	8.0835	7.3880	7.3880	7.4232	extracellular catalytic domain type 1 short-chain-length polyhydroxyalkanoate depolymerase
MMAR_RS01115	MMAR_RS01115	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	MarR family winged helix-turn-helix transcriptional regulator
MMAR_RS01120	MMAR_RS01120	5.1823	0.0000	0.0000	5.9199	6.1362	5.7827	0.0000	0.0000	6.8425	PaaX family transcriptional regulator C-terminal domain-containing protein
MMAR_RS01125	MMAR_RS01125	8.7304	7.1874	7.8195	8.8060	9.9499	9.0808	7.7082	7.7082	8.6408	aromatic ring-hydroxylating oxygenase subunit alpha
MMAR_RS01130	MMAR_RS01130	10.0503	11.5472	11.0768	12.2799	13.2242	12.0420	10.7021	10.7021	10.9598	heavy metal translocating P-type ATPase
MMAR_RS01135	MMAR_RS01135	11.0969	10.8787	10.6214	12.9240	12.8773	12.7788	10.2385	10.2385	10.1530	DUF8832 domain-containing protein
MMAR_RS01140	MMAR_RS01140	8.7304	8.9174	9.1941	10.5693	9.9750	10.4012	7.7082	7.7082	8.4190	heavy-metal-associated domain-containing protein
MMAR_RS01145	MMAR_RS01145	7.7338	6.6074	7.0868	7.2275	7.2947	7.3501	7.3880	7.3880	6.8425	SRPBCC family protein
MMAR_RS01150	MMAR_RS01150	0.0000	0.0000	0.0000	6.4969	5.1566	5.7827	0.0000	0.0000	5.8550	pyridoxamine 5'-phosphate oxidase family protein
MMAR_RS01155	MMAR_RS01155	5.1823	7.9204	6.5072	4.9436	5.1566	0.0000	6.3965	6.3965	6.8425	LLM class flavin-dependent oxidoreductase
MMAR_RS01160	MMAR_RS01160	6.7406	0.0000	7.4992	5.9199	5.1566	7.3501	0.0000	0.0000	5.8550	TetR/AcrR family transcriptional regulator
MMAR_RS01165	MMAR_RS01165	6.7406	7.1874	5.5229	6.9080	5.7280	5.7827	0.0000	0.0000	8.4190	TetR/AcrR family transcriptional regulator
MMAR_RS01170	MMAR_RS01170	6.1623	5.6221	5.5229	6.4969	4.1965	7.3501	5.4136	5.4136	0.0000	flavin-containing monooxygenase
MMAR_RS01175	MMAR_RS01175	0.0000	5.6221	5.5229	4.9436	4.1965	0.0000	5.4136	5.4136	5.8550	flavin-containing monooxygenase
MMAR_RS27990	MMAR_RS27990	0.0000	0.0000	0.0000	4.9436	5.1566	5.7827	0.0000	0.0000	0.0000	Zn-dependent alcohol dehydrogenase
MMAR_RS01190	MMAR_RS01190	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS01195	MMAR_RS01195	5.1823	0.0000	0.0000	4.9436	0.0000	0.0000	5.4136	5.4136	5.8550	SDR family oxidoreductase
MMAR_RS01200	MMAR_RS01200	5.1823	5.6221	0.0000	0.0000	4.1965	0.0000	6.9758	6.9758	0.0000	class I SAM-dependent methyltransferase
MMAR_RS01205	MMAR_RS01205	8.6052	8.9174	6.5072	9.2203	7.2947	8.3457	9.0824	9.0824	7.4232	enoyl-CoA hydratase/isomerase family protein
MMAR_RS01210	MMAR_RS01210	6.1623	0.0000	5.5229	5.9199	4.1965	0.0000	6.3965	6.3965	0.0000	DUF2127 domain-containing protein
MMAR_RS01215	MMAR_RS01215	0.0000	0.0000	5.5229	4.9436	4.1965	0.0000	0.0000	0.0000	6.8425	PaaI family thioesterase
MMAR_RS01220	MMAR_RS01220	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	SDR family oxidoreductase
MMAR_RS01225	MMAR_RS01225	5.1823	6.6074	5.5229	6.4969	7.1259	0.0000	5.4136	5.4136	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS01230	MMAR_RS01230	6.1623	0.0000	7.8195	7.9020	7.1259	7.3501	0.0000	0.0000	7.8362	hypothetical protein
MMAR_RS01235	MMAR_RS01235	6.1623	7.5999	7.4992	6.9080	6.9348	8.0835	7.7082	7.7082	7.4232	5'-methylthioadenosine/adenosylhomocysteine nucleosidase
MMAR_RS01240	MMAR_RS01240	0.0000	0.0000	0.0000	4.9436	5.7280	5.7827	0.0000	0.0000	0.0000	SRPBCC family protein
MMAR_RS01245	MMAR_RS01245	5.1823	0.0000	5.5229	4.9436	5.1566	0.0000	6.9758	6.9758	0.0000	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS01250	MMAR_RS01250	9.7287	8.5962	8.9536	8.0712	5.7280	7.7629	8.5531	8.5531	9.4169	MMPL/RND family transporter
MMAR_RS01255	MMAR_RS01255	5.1823	5.6221	5.5229	4.9436	0.0000	0.0000	5.4136	5.4136	0.0000	isonitrile lipopeptide synthase MmaA
MMAR_RS01260	MMAR_RS01260	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	acyl carrier protein MmaB
MMAR_RS01265	fadD10	0.0000	0.0000	5.5229	5.9199	4.1965	5.7827	0.0000	0.0000	0.0000	fatty acid-ACP ligase MmaC
MMAR_RS01270	MMAR_RS01270	5.1823	5.6221	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	(2E)-enoyl-[ACP
MMAR_RS01275	scoE	0.0000	5.6221	0.0000	0.0000	4.1965	0.0000	5.4136	5.4136	0.0000	(3R)-3-[(carboxymethyl)amino
MMAR_RS01280	MMAR_RS01280	0.0000	0.0000	5.5229	5.9199	0.0000	0.0000	0.0000	0.0000	0.0000	PPE family protein
MMAR_RS01285	MMAR_RS01285	5.1823	0.0000	0.0000	6.9080	5.1566	6.7695	0.0000	0.0000	5.8550	class I SAM-dependent methyltransferase
MMAR_RS01290	MMAR_RS01290	0.0000	0.0000	5.5229	6.9080	4.1965	6.7695	6.3965	6.3965	0.0000	zf-HC2 domain-containing protein
MMAR_RS01295	MMAR_RS01295	6.1623	0.0000	5.5229	6.4969	0.0000	6.7695	6.3965	6.3965	5.8550	heavy metal translocating P-type ATPase
MMAR_RS01300	sigC	6.1623	0.0000	0.0000	0.0000	5.1566	0.0000	5.4136	5.4136	0.0000	RNA polymerase sigma factor SigC
MMAR_RS01305	MMAR_RS01305	0.0000	5.6221	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	5.8550	DUF5134 domain-containing protein
MMAR_RS01310	MMAR_RS01310	8.1471	9.2952	7.8195	7.9020	7.9288	8.3457	8.3836	8.3836	9.2916	cytochrome c oxidase assembly protein
MMAR_RS01315	MMAR_RS01315	5.1823	6.6074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	heavy-metal-associated domain-containing protein
MMAR_RS01320	MMAR_RS01320	7.4721	5.6221	7.4992	7.2275	6.1362	8.0835	8.8419	8.8419	6.8425	heavy metal translocating P-type ATPase
MMAR_RS01325	MMAR_RS01325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS01330	MMAR_RS01330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	cytochrome P450
MMAR_RS01335	MMAR_RS01335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	amidohydrolase family protein
MMAR_RS01340	MMAR_RS01340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	cytochrome P450
MMAR_RS01345	ispG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
MMAR_RS01350	MMAR_RS01350	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1-deoxy-D-xylulose-5-phosphate synthase
MMAR_RS01355	ispH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
MMAR_RS01360	MMAR_RS01360	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS01365	MMAR_RS01365	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS01370	MMAR_RS01370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	terpene synthase family protein
MMAR_RS01375	MMAR_RS01375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	cytochrome P450
MMAR_RS01380	idsB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	geranylgeranyl diphosphate synthase IdsB
MMAR_RS01390	MMAR_RS01390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	cytochrome P450
MMAR_RS01395	MMAR_RS01395	6.1623	0.0000	5.5229	0.0000	0.0000	6.7695	6.3965	6.3965	6.8425	phospholipase C
MMAR_RS01400	MMAR_RS01400	7.1522	5.6221	6.5072	0.0000	4.1965	5.7827	0.0000	0.0000	7.4232	cyclic nucleotide-binding domain-containing protein
MMAR_RS01405	MMAR_RS01405	6.1623	0.0000	0.0000	5.9199	0.0000	0.0000	0.0000	0.0000	0.0000	bifunctional lipase/adenylate cyclase LipJ
MMAR_RS01410	MMAR_RS01410	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS01415	MMAR_RS01415	8.1471	0.0000	0.0000	9.0685	7.7074	9.0808	5.4136	5.4136	5.8550	oxygenase MpaB family protein
MMAR_RS01420	rpsR	7.1522	0.0000	5.5229	6.9080	7.2947	0.0000	0.0000	0.0000	0.0000	30S ribosomal protein S18
MMAR_RS01425	rpsN	0.0000	0.0000	5.5229	6.9080	7.2947	0.0000	0.0000	0.0000	0.0000	30S ribosomal protein S14
MMAR_RS01430	rpmG	0.0000	0.0000	0.0000	7.2275	7.9288	6.7695	0.0000	0.0000	0.0000	50S ribosomal protein L33
MMAR_RS01435	rpmB	7.4721	0.0000	5.5229	8.8989	8.7040	7.7629	5.4136	5.4136	0.0000	50S ribosomal protein L28
MMAR_RS01440	mrf	6.7406	0.0000	5.5229	9.6526	9.3273	9.5655	5.4136	5.4136	0.0000	ribosome hibernation factor-recruiting GTPase MRF
MMAR_RS01445	MMAR_RS01445	0.0000	0.0000	0.0000	7.7102	8.3679	0.0000	0.0000	0.0000	0.0000	type B 50S ribosomal protein L31
MMAR_RS01450	MMAR_RS01450	7.1522	7.5999	0.0000	6.4969	8.0280	5.7827	7.9700	7.9700	7.4232	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS01455	MMAR_RS01455	5.1823	5.6221	6.5072	0.0000	6.4540	6.7695	6.9758	6.9758	6.8425	AMP-binding protein
MMAR_RS01460	MMAR_RS01460	7.9552	7.9204	6.5072	4.9436	7.7074	7.3501	8.1916	8.1916	7.8362	cation-translocating P-type ATPase
MMAR_RS01465	MMAR_RS01465	6.1623	7.1874	7.8195	7.9020	6.7143	7.7629	6.3965	6.3965	9.1543	hypothetical protein
MMAR_RS01470	MMAR_RS01470	6.7406	5.6221	6.5072	4.9436	5.7280	8.0835	0.0000	0.0000	7.4232	PE family protein
MMAR_RS01475	MMAR_RS01475	5.1823	5.6221	5.5229	0.0000	5.1566	6.7695	6.9758	6.9758	0.0000	rhomboid family intramembrane serine protease
MMAR_RS01480	MMAR_RS01480	0.0000	0.0000	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	0.0000	SRPBCC family protein
MMAR_RS01485	MMAR_RS01485	0.0000	5.6221	5.5229	0.0000	4.1965	5.7827	5.4136	5.4136	0.0000	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS01490	MMAR_RS01490	0.0000	5.6221	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	AMP-binding protein
MMAR_RS01495	MMAR_RS01495	0.0000	5.6221	0.0000	7.4889	4.1965	0.0000	0.0000	0.0000	5.8550	GntR family transcriptional regulator
MMAR_RS01500	MMAR_RS01500	6.7406	5.6221	0.0000	7.4889	6.9348	8.0835	6.3965	6.3965	0.0000	NHL repeat-containing protein
MMAR_RS01505	MMAR_RS01505	5.1823	5.6221	5.5229	0.0000	5.7280	6.7695	5.4136	5.4136	0.0000	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS01510	MMAR_RS01510	6.7406	0.0000	6.5072	5.9199	5.7280	5.7827	0.0000	0.0000	0.0000	aromatic ring-hydroxylating oxygenase subunit alpha
MMAR_RS01515	MMAR_RS01515	5.1823	0.0000	0.0000	0.0000	5.1566	0.0000	0.0000	0.0000	0.0000	LLM class flavin-dependent oxidoreductase
MMAR_RS01520	MMAR_RS01520	0.0000	0.0000	0.0000	5.9199	6.7143	0.0000	0.0000	0.0000	5.8550	flavin-containing monooxygenase
MMAR_RS01525	MMAR_RS01525	5.1823	0.0000	0.0000	4.9436	0.0000	5.7827	0.0000	0.0000	0.0000	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS01530	MMAR_RS01530	5.1823	6.6074	7.4992	4.9436	6.7143	0.0000	5.4136	5.4136	0.0000	CaiB/BaiF CoA transferase family protein
MMAR_RS01535	MMAR_RS01535	6.7406	8.4041	7.8195	6.4969	4.1965	8.0835	8.7047	8.7047	5.8550	SGNH/GDSL hydrolase family protein
MMAR_RS01540	MMAR_RS01540	5.1823	0.0000	5.5229	4.9436	6.4540	0.0000	7.3880	7.3880	0.0000	O-methyltransferase
MMAR_RS01545	MMAR_RS01545	7.1522	6.6074	7.0868	7.9020	8.5788	7.3501	5.4136	5.4136	0.0000	hypothetical protein
MMAR_RS01550	MMAR_RS01550	5.1823	6.6074	5.5229	7.2275	8.7040	8.7596	6.3965	6.3965	6.8425	NRAMP family divalent metal transporter
MMAR_RS01555	MMAR_RS01555	8.1471	8.1824	8.3031	8.8989	8.4416	10.0056	8.5531	8.5531	9.0026	L,D-transpeptidase
MMAR_RS01560	MMAR_RS01560	5.1823	5.6221	6.5072	6.4969	6.1362	5.7827	6.3965	6.3965	6.8425	LysR family transcriptional regulator
MMAR_RS01565	oxc	6.1623	0.0000	0.0000	0.0000	6.1362	5.7827	5.4136	5.4136	5.8550	oxalyl-CoA decarboxylase
MMAR_RS01570	MMAR_RS01570	0.0000	0.0000	0.0000	4.9436	5.1566	5.7827	6.3965	6.3965	6.8425	FadD7 family fatty acid--CoA ligase
MMAR_RS01575	MMAR_RS01575	5.1823	0.0000	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	DUF2231 domain-containing protein
MMAR_RS01580	MMAR_RS01580	7.9552	8.1824	8.9536	6.9080	6.9348	8.3457	9.0824	9.0824	8.1568	elongation factor G-like protein EF-G2
MMAR_RS01585	MMAR_RS01585	0.0000	0.0000	0.0000	4.9436	4.1965	7.3501	0.0000	0.0000	5.8550	TIGR03668 family PPOX class F420-dependent oxidoreductase
MMAR_RS01590	MMAR_RS01590	7.7338	5.6221	6.5072	7.2275	5.1566	5.7827	0.0000	0.0000	5.8550	nuclear transport factor 2 family protein
MMAR_RS01595	MMAR_RS01595	9.1446	9.1799	7.8195	8.6001	8.6427	8.5674	9.0824	9.0824	8.4190	S1C family serine protease
MMAR_RS01600	treS	9.2319	9.5944	9.0789	8.7067	7.5825	9.2181	8.5531	8.5531	8.6408	maltose alpha-D-glucosyltransferase
MMAR_RS01605	MMAR_RS01605	5.1823	6.6074	7.0868	5.9199	5.1566	8.3457	7.3880	7.3880	5.8550	maltokinase N-terminal cap-like domain-containing protein
MMAR_RS01610	MMAR_RS01610	6.1623	8.1824	7.4992	6.4969	6.7143	6.7695	6.3965	6.3965	6.8425	YoaK family protein
MMAR_RS01615	ag85C	9.2319	10.4009	10.1929	8.0712	8.5118	8.5674	9.3815	9.3815	6.8425	diacylglycerol acyltransferase/mycolyltransferase Ag85C
MMAR_RS01620	MMAR_RS01620	5.1823	5.6221	0.0000	4.9436	0.0000	0.0000	5.4136	5.4136	6.8425	metallophosphoesterase family protein
MMAR_RS01625	MMAR_RS01625	6.1623	5.6221	0.0000	4.9436	6.1362	6.7695	5.4136	5.4136	5.8550	MaoC family dehydratase
MMAR_RS01630	MMAR_RS01630	7.7338	5.6221	5.5229	6.9080	6.1362	6.7695	0.0000	0.0000	5.8550	acyl-CoA dehydrogenase family protein
MMAR_RS01635	MMAR_RS01635	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	GNAT family N-acetyltransferase
MMAR_RS01640	MMAR_RS01640	0.0000	8.1824	7.0868	7.4889	6.9348	5.7827	5.4136	5.4136	6.8425	cyclic nucleotide-binding domain-containing protein
MMAR_RS01645	MMAR_RS01645	9.7287	9.8420	9.0789	9.2203	8.5788	9.7579	9.8403	9.8403	9.4169	TetR family transcriptional regulator
MMAR_RS01650	MMAR_RS01650	9.2319	10.2375	8.4952	10.5116	10.8578	10.4012	10.5096	10.5096	9.2916	flavin reductase family protein
MMAR_RS01655	MMAR_RS01655	10.7576	11.1167	10.8139	11.2715	12.5081	11.4292	11.2128	11.2128	10.5313	fatty acid desaturase family protein
MMAR_RS01660	MMAR_RS01660	9.2319	8.1824	9.1941	8.8060	8.8192	9.5655	8.9672	8.9672	9.2916	SRPBCC family protein
MMAR_RS01665	MMAR_RS01665	8.1471	9.1799	8.4952	8.3597	7.2947	8.5674	8.5531	8.5531	9.2916	LLM class flavin-dependent oxidoreductase
MMAR_RS01670	MMAR_RS01670	7.1522	8.1824	7.0868	7.7102	6.9348	7.3501	6.3965	6.3965	6.8425	DUF1214 domain-containing protein
MMAR_RS01675	MMAR_RS01675	5.1823	6.6074	0.0000	6.4969	0.0000	0.0000	5.4136	5.4136	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS01680	MMAR_RS01680	0.0000	0.0000	0.0000	4.9436	0.0000	6.7695	5.4136	5.4136	5.8550	sulfotransferase family protein
MMAR_RS01685	MMAR_RS01685	5.1823	6.6074	6.5072	0.0000	4.1965	6.7695	5.4136	5.4136	0.0000	alpha/beta fold hydrolase
MMAR_RS01690	MMAR_RS01690	7.4721	6.6074	7.4992	6.4969	6.7143	0.0000	7.3880	7.3880	6.8425	zinc-binding dehydrogenase
MMAR_RS01695	MMAR_RS01695	5.1823	5.6221	5.5229	6.4969	4.1965	0.0000	5.4136	5.4136	0.0000	TOBE domain-containing protein
MMAR_RS01700	MMAR_RS01700	6.1623	0.0000	5.5229	4.9436	4.1965	0.0000	7.3880	7.3880	5.8550	TetR/AcrR family transcriptional regulator
MMAR_RS01705	MMAR_RS01705	7.7338	5.6221	6.5072	7.7102	8.0280	5.7827	7.3880	7.3880	6.8425	cytochrome P450
MMAR_RS01710	msrA	8.6052	8.1824	7.0868	8.7067	9.2472	9.4587	8.3836	8.3836	8.4190	peptide-methionine (S)-S-oxide reductase MsrA
MMAR_RS01715	MMAR_RS01715	5.1823	0.0000	0.0000	4.9436	0.0000	6.7695	6.9758	6.9758	7.4232	nuclear transport factor 2 family protein
MMAR_RS01720	MMAR_RS01720	5.1823	6.6074	0.0000	5.9199	6.9348	5.7827	6.3965	6.3965	7.4232	NAD-dependent epimerase/dehydratase family protein
MMAR_RS01725	MMAR_RS01725	10.6665	7.9204	7.8195	11.2888	11.3256	11.1145	7.3880	7.3880	8.1568	DUF427 domain-containing protein
MMAR_RS01730	MMAR_RS01730	8.8456	5.6221	5.5229	9.2905	10.0477	8.9291	7.3880	7.3880	5.8550	nuclear transport factor 2 family protein
MMAR_RS01735	MMAR_RS01735	0.0000	0.0000	6.5072	4.9436	5.7280	5.7827	0.0000	0.0000	5.8550	DNA-3-methyladenine glycosylase family protein
MMAR_RS01740	MMAR_RS01740	6.7406	7.5999	7.0868	6.4969	6.1362	0.0000	6.9758	6.9758	6.8425	chloride channel protein
MMAR_RS01745	MMAR_RS01745	7.7338	0.0000	0.0000	8.0712	8.7627	7.7629	6.3965	6.3965	0.0000	pirin family protein
MMAR_RS01750	MMAR_RS01750	8.1471	8.5962	9.4002	5.9199	6.4540	7.7629	9.4688	9.4688	9.9188	TetR/AcrR family transcriptional regulator
MMAR_RS01755	MMAR_RS01755	7.9552	7.9204	5.5229	7.9020	6.9348	8.7596	7.3880	7.3880	5.8550	class I SAM-dependent methyltransferase
MMAR_RS01760	MMAR_RS01760	7.1522	7.9204	5.5229	7.2275	7.7074	6.7695	6.3965	6.3965	6.8425	class I SAM-dependent methyltransferase
MMAR_RS01765	MMAR_RS01765	6.7406	7.1874	7.4992	7.4889	7.2947	5.7827	6.3965	6.3965	6.8425	SAM-dependent methyltransferase
MMAR_RS01770	MMAR_RS01770	8.6052	9.6817	9.4932	9.0685	8.6427	9.3434	8.8419	8.8419	9.6390	aldehyde dehydrogenase family protein
MMAR_RS01775	MMAR_RS01775	6.1623	7.9204	7.8195	7.7102	7.2947	5.7827	7.9700	7.9700	7.4232	SDR family oxidoreductase
MMAR_RS01780	MMAR_RS01780	7.1522	7.5999	5.5229	4.9436	5.7280	5.7827	6.9758	6.9758	5.8550	NADPH:quinone oxidoreductase family protein
MMAR_RS01785	MMAR_RS01785	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DUF6092 family protein
